,index_code,con_code,trade_date,weight
0,399001.SZ,000001.SZ,20170731,1.4116
1,399001.SZ,000002.SZ,20170731,1.488
2,399001.SZ,000006.SZ,20170731,0.1311
3,399001.SZ,000008.SZ,20170731,0.2093
4,399001.SZ,000009.SZ,20170731,0.2896
5,399001.SZ,000012.SZ,20170731,0.1392
6,399001.SZ,000018.SZ,20170731,0.0845
7,399001.SZ,000021.SZ,20170731,0.1038
8,399001.SZ,000027.SZ,20170731,0.1231
9,399001.SZ,000028.SZ,20170731,0.1617
10,399001.SZ,000031.SZ,20170731,0.1371
11,399001.SZ,000034.SZ,20170731,0.0811
12,399001.SZ,000039.SZ,20170731,0.2507
13,399001.SZ,000046.SZ,20170731,0.2349
14,399001.SZ,000049.SZ,20170731,0.107
15,399001.SZ,000050.SZ,20170731,0.3415
16,399001.SZ,000059.SZ,20170731,0.1859
17,399001.SZ,000060.SZ,20170731,0.3085
18,399001.SZ,000061.SZ,20170731,0.1068
19,399001.SZ,000062.SZ,20170731,0.0739
20,399001.SZ,000063.SZ,20170731,0.8596
21,399001.SZ,000066.SZ,20170731,0.2803
22,399001.SZ,000069.SZ,20170731,0.4662
23,399001.SZ,000078.SZ,20170731,0.1517
24,399001.SZ,000088.SZ,20170731,0.1021
25,399001.SZ,000089.SZ,20170731,0.1376
26,399001.SZ,000090.SZ,20170731,0.1006
27,399001.SZ,000100.SZ,20170731,0.4721
28,399001.SZ,000156.SZ,20170731,0.1143
29,399001.SZ,000157.SZ,20170731,0.3548
30,399001.SZ,000158.SZ,20170731,0.0993
31,399001.SZ,000166.SZ,20170731,0.6104
32,399001.SZ,000333.SZ,20170731,2.8338
33,399001.SZ,000338.SZ,20170731,0.5263
34,399001.SZ,000400.SZ,20170731,0.1742
35,399001.SZ,000402.SZ,20170731,0.2305
36,399001.SZ,000413.SZ,20170731,0.51
37,399001.SZ,000415.SZ,20170731,0.1979
38,399001.SZ,000418.SZ,20170731,0.153
39,399001.SZ,002470.SZ,20170731,0.1906
40,399001.SZ,002474.SZ,20170731,0.0691
41,399001.SZ,002475.SZ,20170731,0.4445
42,399001.SZ,002477.SZ,20170731,0.1163
43,399001.SZ,002479.SZ,20170731,0.0887
44,399001.SZ,002481.SZ,20170731,0.0718
45,399001.SZ,002482.SZ,20170731,0.0796
46,399001.SZ,002489.SZ,20170731,0.1037
47,399001.SZ,002491.SZ,20170731,0.1403
48,399001.SZ,002493.SZ,20170731,0.1334
49,399001.SZ,002500.SZ,20170731,0.2985
50,399001.SZ,002501.SZ,20170731,0.1301
51,399001.SZ,002503.SZ,20170731,0.082
52,399001.SZ,002505.SZ,20170731,0.0941
53,399001.SZ,002506.SZ,20170731,0.1115
54,399001.SZ,002508.SZ,20170731,0.3044
55,399001.SZ,002512.SZ,20170731,0.1078
56,399001.SZ,002517.SZ,20170731,0.1145
57,399001.SZ,002522.SZ,20170731,0.0993
58,399001.SZ,002544.SZ,20170731,0.1033
59,399001.SZ,002555.SZ,20170731,0.1338
60,399001.SZ,002558.SZ,20170731,0.258
61,399001.SZ,002563.SZ,20170731,0.0672
62,399001.SZ,002568.SZ,20170731,0.0507
63,399001.SZ,002570.SZ,20170731,0.1002
64,399001.SZ,002572.SZ,20170731,0.3278
65,399001.SZ,002573.SZ,20170731,0.1763
66,399001.SZ,002583.SZ,20170731,0.1755
67,399001.SZ,002588.SZ,20170731,0.0647
68,399001.SZ,002589.SZ,20170731,0.1274
69,399001.SZ,002594.SZ,20170731,0.438
70,399001.SZ,002595.SZ,20170731,0.1199
71,399001.SZ,002600.SZ,20170731,0.1195
72,399001.SZ,002601.SZ,20170731,0.1648
73,399001.SZ,002602.SZ,20170731,0.109
74,399001.SZ,002603.SZ,20170731,0.1073
75,399001.SZ,002608.SZ,20170731,0.1122
76,399001.SZ,002610.SZ,20170731,0.1435
77,399001.SZ,002619.SZ,20170731,0.0461
78,399001.SZ,002624.SZ,20170731,0.1381
79,399001.SZ,002625.SZ,20170731,0.078
80,399001.SZ,002630.SZ,20170731,0.1107
81,399001.SZ,002635.SZ,20170731,0.1438
82,399001.SZ,002640.SZ,20170731,0.1465
83,399001.SZ,002642.SZ,20170731,0.1049
84,399001.SZ,002643.SZ,20170731,0.0999
85,399001.SZ,002657.SZ,20170731,0.0959
86,399001.SZ,002665.SZ,20170731,0.1337
87,399001.SZ,002668.SZ,20170731,0.0955
88,399001.SZ,002670.SZ,20170731,0.0852
89,399001.SZ,002672.SZ,20170731,0.0999
90,399001.SZ,002673.SZ,20170731,0.4587
91,399001.SZ,002681.SZ,20170731,0.064
92,399001.SZ,002695.SZ,20170731,0.069
93,399001.SZ,002699.SZ,20170731,0.062
94,399001.SZ,002701.SZ,20170731,0.1281
95,399001.SZ,002703.SZ,20170731,0.0429
96,399001.SZ,002709.SZ,20170731,0.1232
97,399001.SZ,002714.SZ,20170731,0.1536
98,399001.SZ,002716.SZ,20170731,0.1017
99,399001.SZ,002736.SZ,20170731,0.4079
100,399001.SZ,002739.SZ,20170731,0.3673
101,399001.SZ,002773.SZ,20170731,0.0584
102,399001.SZ,002782.SZ,20170731,0.0351
103,399001.SZ,002797.SZ,20170731,0.3088
104,399001.SZ,002815.SZ,20170731,0.0257
105,399001.SZ,002818.SZ,20170731,0.0276
106,399001.SZ,002831.SZ,20170731,0.0486
107,399001.SZ,300001.SZ,20170731,0.109
108,399001.SZ,300002.SZ,20170731,0.1364
109,399001.SZ,300003.SZ,20170731,0.296
110,399001.SZ,300009.SZ,20170731,0.1051
111,399001.SZ,300010.SZ,20170731,0.0826
112,399001.SZ,300011.SZ,20170731,0.0637
113,399001.SZ,000423.SZ,20170731,0.5238
114,399001.SZ,000425.SZ,20170731,0.2803
115,399001.SZ,000426.SZ,20170731,0.0955
116,399001.SZ,000488.SZ,20170731,0.2359
117,399001.SZ,000503.SZ,20170731,0.2815
118,399001.SZ,000513.SZ,20170731,0.143
119,399001.SZ,000516.SZ,20170731,0.1268
120,399001.SZ,000518.SZ,20170731,0.124
121,399001.SZ,000519.SZ,20170731,0.089
122,399001.SZ,000538.SZ,20170731,0.6151
123,399001.SZ,000539.SZ,20170731,0.0769
124,399001.SZ,000540.SZ,20170731,0.3662
125,399001.SZ,000541.SZ,20170731,0.0861
126,399001.SZ,000543.SZ,20170731,0.0976
127,399001.SZ,000547.SZ,20170731,0.1554
128,399001.SZ,000555.SZ,20170731,0.0698
129,399001.SZ,000558.SZ,20170731,0.0678
130,399001.SZ,000559.SZ,20170731,0.2313
131,399001.SZ,000563.SZ,20170731,0.1364
132,399001.SZ,000564.SZ,20170731,0.0528
133,399001.SZ,000566.SZ,20170731,0.1761
134,399001.SZ,000568.SZ,20170731,0.6176
135,399001.SZ,000581.SZ,20170731,0.2332
136,399001.SZ,000587.SZ,20170731,0.1104
137,399001.SZ,000592.SZ,20170731,0.1329
138,399001.SZ,000596.SZ,20170731,0.1049
139,399001.SZ,000598.SZ,20170731,0.174
140,399001.SZ,000600.SZ,20170731,0.1094
141,399001.SZ,000601.SZ,20170731,0.1052
142,399001.SZ,000607.SZ,20170731,0.0513
