,index_code,con_code,trade_date,weight
0,399001.SZ,000001.SZ,20170531,1.3614
1,399001.SZ,000002.SZ,20170531,1.5346
2,399001.SZ,000006.SZ,20170531,0.1446
3,399001.SZ,000008.SZ,20170531,0.1477
4,399001.SZ,000009.SZ,20170531,0.2493
5,399001.SZ,000012.SZ,20170531,0.1378
6,399001.SZ,000021.SZ,20170531,0.1164
7,399001.SZ,000027.SZ,20170531,0.1381
8,399001.SZ,000028.SZ,20170531,0.1791
9,399001.SZ,000031.SZ,20170531,0.1389
10,399001.SZ,000034.SZ,20170531,0.1321
11,399001.SZ,000039.SZ,20170531,0.2297
12,399001.SZ,000046.SZ,20170531,0.1755
13,399001.SZ,000049.SZ,20170531,0.11
14,399001.SZ,000050.SZ,20170531,0.1764
15,399001.SZ,000059.SZ,20170531,0.1619
16,399001.SZ,000060.SZ,20170531,0.2745
17,399001.SZ,000061.SZ,20170531,0.1179
18,399001.SZ,000062.SZ,20170531,0.1046
19,399001.SZ,000063.SZ,20170531,0.8049
20,399001.SZ,000066.SZ,20170531,0.2864
21,399001.SZ,002031.SZ,20170531,0.0938
22,399001.SZ,002036.SZ,20170531,0.1119
23,399001.SZ,002038.SZ,20170531,0.1913
24,399001.SZ,002041.SZ,20170531,0.0817
25,399001.SZ,002043.SZ,20170531,0.1281
26,399001.SZ,002044.SZ,20170531,0.2941
27,399001.SZ,002047.SZ,20170531,0.0916
28,399001.SZ,002048.SZ,20170531,0.1435
29,399001.SZ,002049.SZ,20170531,0.2074
30,399001.SZ,002050.SZ,20170531,0.1864
31,399001.SZ,002051.SZ,20170531,0.1779
32,399001.SZ,002052.SZ,20170531,0.0724
33,399001.SZ,002055.SZ,20170531,0.0849
34,399001.SZ,002056.SZ,20170531,0.0963
35,399001.SZ,002063.SZ,20170531,0.0836
36,399001.SZ,002065.SZ,20170531,0.3495
37,399001.SZ,002067.SZ,20170531,0.0999
38,399001.SZ,002073.SZ,20170531,0.0941
39,399001.SZ,002074.SZ,20170531,0.2216
40,399001.SZ,002075.SZ,20170531,0.3654
41,399001.SZ,002078.SZ,20170531,0.1433
42,399001.SZ,002081.SZ,20170531,0.2419
43,399001.SZ,002085.SZ,20170531,0.2722
44,399001.SZ,002089.SZ,20170531,0.1043
45,399001.SZ,002092.SZ,20170531,0.2092
46,399001.SZ,002095.SZ,20170531,0.0675
47,399001.SZ,002099.SZ,20170531,0.0883
48,399001.SZ,002104.SZ,20170531,0.115
49,399001.SZ,002106.SZ,20170531,0.0932
50,399001.SZ,002108.SZ,20170531,0.1668
51,399001.SZ,002121.SZ,20170531,0.0976
52,399001.SZ,002123.SZ,20170531,0.1095
53,399001.SZ,002128.SZ,20170531,0.0982
54,399001.SZ,002129.SZ,20170531,0.2615
55,399001.SZ,002130.SZ,20170531,0.1027
56,399001.SZ,002131.SZ,20170531,0.1633
57,399001.SZ,002138.SZ,20170531,0.1722
58,399001.SZ,002142.SZ,20170531,0.5727
59,399001.SZ,002143.SZ,20170531,0.0794
60,399001.SZ,002145.SZ,20170531,0.1
61,399001.SZ,002146.SZ,20170531,0.2205
62,399001.SZ,002151.SZ,20170531,0.1054
63,399001.SZ,002152.SZ,20170531,0.1475
64,399001.SZ,002153.SZ,20170531,0.122
65,399001.SZ,002155.SZ,20170531,0.1156
66,399001.SZ,002156.SZ,20170531,0.0875
67,399001.SZ,002157.SZ,20170531,0.0602
68,399001.SZ,002161.SZ,20170531,0.0772
69,399001.SZ,002168.SZ,20170531,0.2368
70,399001.SZ,002174.SZ,20170531,0.1142
71,399001.SZ,002176.SZ,20170531,0.1549
72,399001.SZ,002179.SZ,20170531,0.191
73,399001.SZ,002180.SZ,20170531,0.0834
74,399001.SZ,002183.SZ,20170531,0.214
75,399001.SZ,002185.SZ,20170531,0.1849
76,399001.SZ,002190.SZ,20170531,0.0807
77,399001.SZ,002191.SZ,20170531,0.1479
78,399001.SZ,002195.SZ,20170531,0.1678
79,399001.SZ,002197.SZ,20170531,0.0573
80,399001.SZ,002202.SZ,20170531,0.4412
81,399001.SZ,002217.SZ,20170531,0.1584
82,399001.SZ,002221.SZ,20170531,0.1647
83,399001.SZ,002223.SZ,20170531,0.1873
84,399001.SZ,002224.SZ,20170531,0.0835
85,399001.SZ,002229.SZ,20170531,0.0554
86,399001.SZ,002230.SZ,20170531,0.4998
87,399001.SZ,002236.SZ,20170531,0.4863
88,399001.SZ,002237.SZ,20170531,0.0946
89,399001.SZ,002241.SZ,20170531,0.5247
90,399001.SZ,002242.SZ,20170531,0.0811
91,399001.SZ,002244.SZ,20170531,0.1191
92,399001.SZ,002245.SZ,20170531,0.0935
93,399001.SZ,002249.SZ,20170531,0.0734
94,399001.SZ,002250.SZ,20170531,0.1464
95,399001.SZ,002252.SZ,20170531,0.3185
96,399001.SZ,002261.SZ,20170531,0.1192
97,399001.SZ,002266.SZ,20170531,0.1288
98,399001.SZ,002268.SZ,20170531,0.1237
99,399001.SZ,002271.SZ,20170531,0.302
100,399001.SZ,002273.SZ,20170531,0.1874
101,399001.SZ,002276.SZ,20170531,0.1047
102,399001.SZ,002280.SZ,20170531,0.1358
103,399001.SZ,002281.SZ,20170531,0.121
104,399001.SZ,002284.SZ,20170531,0.0777
105,399001.SZ,002285.SZ,20170531,0.1152
106,399001.SZ,002292.SZ,20170531,0.1353
107,399001.SZ,002294.SZ,20170531,0.1874
108,399001.SZ,002298.SZ,20170531,0.0646
109,399001.SZ,002299.SZ,20170531,0.1
