,index_code,con_code,trade_date,weight
0,399001.SZ,000001.SZ,20180831,1.5127
1,399001.SZ,000002.SZ,20180831,1.7312
2,399001.SZ,000006.SZ,20180831,0.0944
3,399001.SZ,000008.SZ,20180831,0.1529
4,399001.SZ,000009.SZ,20180831,0.1581
5,399001.SZ,000012.SZ,20180831,0.1007
6,399001.SZ,000016.SZ,20180831,0.0869
7,399001.SZ,000021.SZ,20180831,0.0861
8,399001.SZ,000027.SZ,20180831,0.1095
9,399001.SZ,000028.SZ,20180831,0.1124
10,399001.SZ,000031.SZ,20180831,0.1045
11,399001.SZ,000034.SZ,20180831,0.075
12,399001.SZ,000036.SZ,20180831,0.0794
13,399001.SZ,000039.SZ,20180831,0.168
14,399001.SZ,000040.SZ,20180831,0.2101
15,399001.SZ,000046.SZ,20180831,0.1597
16,399001.SZ,000049.SZ,20180831,0.0583
17,399001.SZ,000050.SZ,20180831,0.1916
18,399001.SZ,000059.SZ,20180831,0.1119
19,399001.SZ,000060.SZ,20180831,0.1959
20,399001.SZ,000061.SZ,20180831,0.0689
21,399001.SZ,000062.SZ,20180831,0.0628
22,399001.SZ,000063.SZ,20180831,0.8107
23,399001.SZ,000066.SZ,20180831,0.2191
24,399001.SZ,000069.SZ,20180831,0.3718
25,399001.SZ,000078.SZ,20180831,0.107
26,399001.SZ,000088.SZ,20180831,0.0693
27,399001.SZ,000089.SZ,20180831,0.1408
28,399001.SZ,000090.SZ,20180831,0.0681
29,399001.SZ,000100.SZ,20180831,0.5496
30,399001.SZ,000155.SZ,20180831,0.0706
31,399001.SZ,000156.SZ,20180831,0.0883
32,399001.SZ,000157.SZ,20180831,0.3235
33,399001.SZ,000158.SZ,20180831,0.0588
34,399001.SZ,000166.SZ,20180831,0.5253
35,399001.SZ,000333.SZ,20180831,3.4054
36,399001.SZ,000338.SZ,20180831,0.6766
37,399001.SZ,000400.SZ,20180831,0.0869
38,399001.SZ,000401.SZ,20180831,0.1866
39,399001.SZ,000402.SZ,20180831,0.1503
40,399001.SZ,000413.SZ,20180831,0.3827
41,399001.SZ,000415.SZ,20180831,0.1131
42,399001.SZ,000418.SZ,20180831,0.1787
43,399001.SZ,000423.SZ,20180831,0.4203
44,399001.SZ,000425.SZ,20180831,0.3219
45,399001.SZ,000426.SZ,20180831,0.0827
46,399001.SZ,000488.SZ,20180831,0.159
47,399001.SZ,000503.SZ,20180831,0.2589
48,399001.SZ,000507.SZ,20180831,0.0903
49,399001.SZ,000513.SZ,20180831,0.2078
50,399001.SZ,000516.SZ,20180831,0.156
51,399001.SZ,000525.SZ,20180831,0.0629
52,399001.SZ,000528.SZ,20180831,0.157
53,399001.SZ,000537.SZ,20180831,0.0683
54,399001.SZ,000538.SZ,20180831,0.6347
55,399001.SZ,000539.SZ,20180831,0.0692
56,399001.SZ,000540.SZ,20180831,0.363
57,399001.SZ,000547.SZ,20180831,0.1554
58,399001.SZ,000553.SZ,20180831,0.0601
59,399001.SZ,000555.SZ,20180831,0.0731
60,399001.SZ,000559.SZ,20180831,0.1433
61,399001.SZ,000563.SZ,20180831,0.0954
62,399001.SZ,000564.SZ,20180831,0.0602
63,399001.SZ,000568.SZ,20180831,0.5536
64,399001.SZ,000581.SZ,20180831,0.1942
65,399001.SZ,000587.SZ,20180831,0.0431
66,399001.SZ,000591.SZ,20180831,0.1295
67,399001.SZ,000592.SZ,20180831,0.0727
68,399001.SZ,000596.SZ,20180831,0.1728
69,399001.SZ,000598.SZ,20180831,0.1435
70,399001.SZ,000600.SZ,20180831,0.0647
71,399001.SZ,000612.SZ,20180831,0.0468
72,399001.SZ,000615.SZ,20180831,0.0435
73,399001.SZ,000617.SZ,20180831,0.0249
74,399001.SZ,000623.SZ,20180831,0.2549
75,399001.SZ,000625.SZ,20180831,0.2657
76,399001.SZ,000627.SZ,20180831,0.1282
77,399001.SZ,000630.SZ,20180831,0.2416
78,399001.SZ,000651.SZ,20180831,3.3151
79,399001.SZ,000656.SZ,20180831,0.2442
80,399001.SZ,000661.SZ,20180831,0.5964
81,399001.SZ,000666.SZ,20180831,0.0399
82,399001.SZ,000667.SZ,20180831,0.0851
83,399001.SZ,000671.SZ,20180831,0.1781
84,399001.SZ,000681.SZ,20180831,0.1532
85,399001.SZ,000685.SZ,20180831,0.0844
86,399001.SZ,000686.SZ,20180831,0.1613
87,399001.SZ,000687.SZ,20180831,0.0645
88,399001.SZ,000690.SZ,20180831,0.2191
89,399001.SZ,000703.SZ,20180831,0.3685
90,399001.SZ,000709.SZ,20180831,0.2264
91,399001.SZ,000710.SZ,20180831,0.0538
92,399001.SZ,000712.SZ,20180831,0.0703
93,399001.SZ,000717.SZ,20180831,0.1621
94,399001.SZ,000718.SZ,20180831,0.0918
95,399001.SZ,000723.SZ,20180831,0.0632
96,399001.SZ,000725.SZ,20180831,1.575
97,399001.SZ,000727.SZ,20180831,0.0839
98,399001.SZ,000728.SZ,20180831,0.2404
99,399001.SZ,000729.SZ,20180831,0.1363
100,399001.SZ,000732.SZ,20180831,0.1419
101,399001.SZ,000738.SZ,20180831,0.1296
102,399001.SZ,000750.SZ,20180831,0.184
103,399001.SZ,000758.SZ,20180831,0.1062
104,399001.SZ,000762.SZ,20180831,0.0723
105,399001.SZ,000766.SZ,20180831,0.0132
106,399001.SZ,000768.SZ,20180831,0.3597
107,399001.SZ,000776.SZ,20180831,0.7237
108,399001.SZ,000778.SZ,20180831,0.2345
109,399001.SZ,000783.SZ,20180831,0.3706
110,399001.SZ,000786.SZ,20180831,0.2737
111,399001.SZ,000789.SZ,20180831,0.0864
112,399001.SZ,000792.SZ,20180831,0.2073
113,399001.SZ,000793.SZ,20180831,0.1037
114,399001.SZ,000799.SZ,20180831,0.0854
115,399001.SZ,000800.SZ,20180831,0.102
116,399001.SZ,000806.SZ,20180831,0.0375
117,399001.SZ,000807.SZ,20180831,0.1409
118,399001.SZ,000822.SZ,20180831,0.0661
119,399001.SZ,000825.SZ,20180831,0.235
120,399001.SZ,000826.SZ,20180831,0.176
121,399001.SZ,000830.SZ,20180831,0.2969
122,399001.SZ,000831.SZ,20180831,0.1123
123,399001.SZ,000839.SZ,20180831,0.2131
124,399001.SZ,000848.SZ,20180831,0.0948
125,399001.SZ,000858.SZ,20180831,2.0252
126,399001.SZ,000860.SZ,20180831,0.2918
127,399001.SZ,000869.SZ,20180831,0.0774
128,399001.SZ,000876.SZ,20180831,0.2273
