,index_code,con_code,trade_date,weight
0,399001.SZ,000001.SZ,20170331,1.2842
1,399001.SZ,000002.SZ,20170331,1.4059
2,399001.SZ,000006.SZ,20170331,0.135
3,399001.SZ,000008.SZ,20170331,0.1723
4,399001.SZ,000009.SZ,20170331,0.2943
5,399001.SZ,000012.SZ,20170331,0.1602
6,399001.SZ,000021.SZ,20170331,0.1207
7,399001.SZ,000027.SZ,20170331,0.1397
8,399001.SZ,000028.SZ,20170331,0.1701
9,399001.SZ,000031.SZ,20170331,0.1458
10,399001.SZ,000034.SZ,20170331,0.125
11,399001.SZ,000039.SZ,20170331,0.2194
12,399001.SZ,000046.SZ,20170331,0.1772
13,399001.SZ,000049.SZ,20170331,0.1063
14,399001.SZ,000050.SZ,20170331,0.1727
15,399001.SZ,000059.SZ,20170331,0.1848
16,399001.SZ,000060.SZ,20170331,0.2932
17,399001.SZ,000061.SZ,20170331,0.1374
18,399001.SZ,000062.SZ,20170331,0.0796
19,399001.SZ,000063.SZ,20170331,0.6615
20,399001.SZ,000066.SZ,20170331,0.3283
21,399001.SZ,000069.SZ,20170331,0.3913
22,399001.SZ,000078.SZ,20170331,0.1582
23,399001.SZ,000088.SZ,20170331,0.0918
24,399001.SZ,000089.SZ,20170331,0.1432
25,399001.SZ,000090.SZ,20170331,0.0836
26,399001.SZ,000099.SZ,20170331,0.0811
27,399001.SZ,000100.SZ,20170331,0.4807
28,399001.SZ,000156.SZ,20170331,0.14
29,399001.SZ,000157.SZ,20170331,0.3783
30,399001.SZ,000158.SZ,20170331,0.0866
31,399001.SZ,000166.SZ,20170331,0.6605
32,399001.SZ,000333.SZ,20170331,2.4634
33,399001.SZ,000338.SZ,20170331,0.4471
34,399001.SZ,000400.SZ,20170331,0.1925
35,399001.SZ,000402.SZ,20170331,0.2363
36,399001.SZ,000413.SZ,20170331,0.5291
37,399001.SZ,000415.SZ,20170331,0.2137
38,399001.SZ,000423.SZ,20170331,0.5698
39,399001.SZ,000425.SZ,20170331,0.3004
40,399001.SZ,000426.SZ,20170331,0.0772
41,399001.SZ,000488.SZ,20170331,0.1811
42,399001.SZ,000503.SZ,20170331,0.4092
43,399001.SZ,000513.SZ,20170331,0.1317
44,399001.SZ,000516.SZ,20170331,0.2057
45,399001.SZ,000518.SZ,20170331,0.1341
46,399001.SZ,000519.SZ,20170331,0.1666
47,399001.SZ,000538.SZ,20170331,0.6213
48,399001.SZ,000539.SZ,20170331,0.084
49,399001.SZ,000540.SZ,20170331,0.3043
50,399001.SZ,000541.SZ,20170331,0.1097
51,399001.SZ,000543.SZ,20170331,0.1262
52,399001.SZ,002405.SZ,20170331,0.2807
53,399001.SZ,002407.SZ,20170331,0.2723
54,399001.SZ,002410.SZ,20170331,0.1584
55,399001.SZ,002411.SZ,20170331,0.107
56,399001.SZ,002413.SZ,20170331,0.0918
57,399001.SZ,002414.SZ,20170331,0.075
58,399001.SZ,002415.SZ,20170331,1.0458
59,399001.SZ,002416.SZ,20170331,0.0642
60,399001.SZ,002421.SZ,20170331,0.1199
61,399001.SZ,002422.SZ,20170331,0.1836
62,399001.SZ,002424.SZ,20170331,0.1305
