,index_code,con_code,trade_date,weight
0,399001.SZ,300136.SZ,20160729,0.2338
1,399001.SZ,002285.SZ,20160729,0.1283
2,399001.SZ,300003.SZ,20160729,0.287
3,399001.SZ,002577.SZ,20160729,0.0871
4,399001.SZ,300368.SZ,20160729,0.0766
5,399001.SZ,002481.SZ,20160729,0.0979
6,399001.SZ,300205.SZ,20160729,0.0612
7,399001.SZ,000568.SZ,20160729,0.4077
8,399001.SZ,002405.SZ,20160729,0.3559
9,399001.SZ,000543.SZ,20160729,0.1508
10,399001.SZ,300333.SZ,20160729,0.0919
11,399001.SZ,002311.SZ,20160729,0.1833
12,399001.SZ,002340.SZ,20160729,0.2959
13,399001.SZ,002699.SZ,20160729,0.0917
14,399001.SZ,000816.SZ,20160729,0.1153
15,399001.SZ,002280.SZ,20160729,0.2275
16,399001.SZ,300226.SZ,20160729,0.1082
17,399001.SZ,002773.SZ,20160729,0.0671
18,399001.SZ,002422.SZ,20160729,0.1927
19,399001.SZ,300188.SZ,20160729,0.0764
20,399001.SZ,002482.SZ,20160729,0.0773
21,399001.SZ,000625.SZ,20160729,0.6202
22,399001.SZ,002230.SZ,20160729,0.455
23,399001.SZ,000516.SZ,20160729,0.1828
24,399001.SZ,002284.SZ,20160729,0.1366
25,399001.SZ,300005.SZ,20160729,0.0903
26,399001.SZ,300291.SZ,20160729,0.1391
27,399001.SZ,300498.SZ,20160729,0.228
28,399001.SZ,000998.SZ,20160729,0.2247
29,399001.SZ,000897.SZ,20160729,0.0948
30,399001.SZ,300271.SZ,20160729,0.1502
31,399001.SZ,000902.SZ,20160729,0.1631
32,399001.SZ,002396.SZ,20160729,0.1045
33,399001.SZ,002477.SZ,20160729,0.1676
34,399001.SZ,002266.SZ,20160729,0.1371
35,399001.SZ,000559.SZ,20160729,0.3197
36,399001.SZ,300011.SZ,20160729,0.1056
37,399001.SZ,002298.SZ,20160729,0.0931
38,399001.SZ,002143.SZ,20160729,0.0577
39,399001.SZ,000157.SZ,20160729,0.3521
40,399001.SZ,002292.SZ,20160729,0.261
41,399001.SZ,000882.SZ,20160729,0.1207
