,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20171031,1.064
1,000001.SH,600004.SH,20171031,0.087
2,000001.SH,600006.SH,20171031,0.038
3,000001.SH,600007.SH,20171031,0.054
4,000001.SH,600008.SH,20171031,0.085
5,000001.SH,600009.SH,20171031,0.253
6,000001.SH,600010.SH,20171031,0.356
7,000001.SH,600011.SH,20171031,0.212
8,000001.SH,600012.SH,20171031,0.045
9,000001.SH,600015.SH,20171031,0.35
10,000001.SH,600016.SH,20171031,0.736
11,000001.SH,600017.SH,20171031,0.039
12,000001.SH,600018.SH,20171031,0.601
13,000001.SH,600019.SH,20171031,0.509
14,000001.SH,600020.SH,20171031,0.036
15,000001.SH,600021.SH,20171031,0.072
16,000001.SH,600022.SH,20171031,0.076
17,000001.SH,600023.SH,20171031,0.219
18,000001.SH,600026.SH,20171031,0.053
19,000001.SH,600027.SH,20171031,0.104
20,000001.SH,600028.SH,20171031,1.714
21,000001.SH,600029.SH,20171031,0.184
22,000001.SH,600030.SH,20171031,0.512
23,000001.SH,600031.SH,20171031,0.189
24,000001.SH,600033.SH,20171031,0.032
25,000001.SH,600035.SH,20171031,0.029
26,000001.SH,600036.SH,20171031,1.679
27,000001.SH,600037.SH,20171031,0.061
28,000001.SH,600038.SH,20171031,0.08
29,000001.SH,600039.SH,20171031,0.048
30,000001.SH,600048.SH,20171031,0.388
31,000001.SH,600050.SH,20171031,0.486
32,000001.SH,600051.SH,20171031,0.01
33,000001.SH,600052.SH,20171031,0.012
34,000001.SH,600053.SH,20171031,0.036
35,000001.SH,600054.SH,20171031,0.024
36,000001.SH,600055.SH,20171031,0.025
37,000001.SH,600056.SH,20171031,0.088
38,000001.SH,600057.SH,20171031,0.036
39,000001.SH,600058.SH,20171031,0.041
40,000001.SH,600059.SH,20171031,0.023
41,000001.SH,600060.SH,20171031,0.06
42,000001.SH,600061.SH,20171031,0.17
43,000001.SH,600062.SH,20171031,0.059
44,000001.SH,600063.SH,20171031,0.024
45,000001.SH,600399.SH,20171031,0.023
46,000001.SH,600400.SH,20171031,0.038
47,000001.SH,600401.SH,20171031,0.019
48,000001.SH,600403.SH,20171031,0.036
49,000001.SH,600405.SH,20171031,0.013
50,000001.SH,600406.SH,20171031,0.123
51,000001.SH,600408.SH,20171031,0.011
52,000001.SH,600409.SH,20171031,0.067
53,000001.SH,600410.SH,20171031,0.034
54,000001.SH,600415.SH,20171031,0.115
55,000001.SH,600416.SH,20171031,0.036
56,000001.SH,600418.SH,20171031,0.057
57,000001.SH,600419.SH,20171031,0.018
58,000001.SH,600420.SH,20171031,0.048
59,000001.SH,600421.SH,20171031,0.009
60,000001.SH,600422.SH,20171031,0.025
61,000001.SH,600423.SH,20171031,0.006
62,000001.SH,600425.SH,20171031,0.016
63,000001.SH,600426.SH,20171031,0.064
64,000001.SH,600428.SH,20171031,0.042
65,000001.SH,600429.SH,20171031,0.03
66,000001.SH,600433.SH,20171031,0.02
67,000001.SH,600435.SH,20171031,0.06
68,000001.SH,600436.SH,20171031,0.123
69,000001.SH,600438.SH,20171031,0.115
70,000001.SH,600439.SH,20171031,0.019
71,000001.SH,600444.SH,20171031,0.008
72,000001.SH,600446.SH,20171031,0.043
73,000001.SH,600448.SH,20171031,0.008
74,000001.SH,600449.SH,20171031,0.019
75,000001.SH,600452.SH,20171031,0.02
76,000001.SH,600455.SH,20171031,0.008
77,000001.SH,600456.SH,20171031,0.028
78,000001.SH,600458.SH,20171031,0.028
79,000001.SH,600459.SH,20171031,0.017
80,000001.SH,600460.SH,20171031,0.037
81,000001.SH,600461.SH,20171031,0.016
82,000001.SH,600462.SH,20171031,0.009
83,000001.SH,600463.SH,20171031,0.013
84,000001.SH,600466.SH,20171031,0.055
85,000001.SH,600467.SH,20171031,0.015
86,000001.SH,600468.SH,20171031,0.019
87,000001.SH,600469.SH,20171031,0.013
88,000001.SH,600470.SH,20171031,0.01
89,000001.SH,600475.SH,20171031,0.027
90,000001.SH,600476.SH,20171031,0.01
91,000001.SH,600477.SH,20171031,0.049
92,000001.SH,600478.SH,20171031,0.036
93,000001.SH,600479.SH,20171031,0.015
94,000001.SH,600480.SH,20171031,0.023
95,000001.SH,600481.SH,20171031,0.023
96,000001.SH,600482.SH,20171031,0.138
97,000001.SH,600483.SH,20171031,0.042
98,000001.SH,600485.SH,20171031,0.128
99,000001.SH,600486.SH,20171031,0.043
100,000001.SH,600487.SH,20171031,0.15
