,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20170731,1.188
1,000001.SH,600004.SH,20170731,0.088
2,000001.SH,600006.SH,20170731,0.038
3,000001.SH,600007.SH,20170731,0.062
4,000001.SH,600008.SH,20170731,0.09
5,000001.SH,600009.SH,20170731,0.228
6,000001.SH,600010.SH,20170731,0.405
7,000001.SH,600011.SH,20170731,0.244
8,000001.SH,600012.SH,20170731,0.048
9,000001.SH,600015.SH,20170731,0.406
10,000001.SH,600016.SH,20170731,0.804
11,000001.SH,600017.SH,20170731,0.046
12,000001.SH,600018.SH,20170731,0.498
13,000001.SH,600019.SH,20170731,0.52
14,000001.SH,600020.SH,20170731,0.044
15,000001.SH,600021.SH,20170731,0.078
16,000001.SH,600022.SH,20170731,0.082
17,000001.SH,600023.SH,20170731,0.238
18,000001.SH,600026.SH,20170731,0.059
19,000001.SH,600027.SH,20170731,0.118
20,000001.SH,600028.SH,20170731,1.847
21,000001.SH,600029.SH,20170731,0.179
22,000001.SH,600030.SH,20170731,0.54
23,000001.SH,600031.SH,20170731,0.206
24,000001.SH,600033.SH,20170731,0.036
25,000001.SH,600035.SH,20170731,0.031
26,000001.SH,600036.SH,20170731,1.668
27,000001.SH,600037.SH,20170731,0.062
28,000001.SH,600038.SH,20170731,0.082
29,000001.SH,600039.SH,20170731,0.044
30,000001.SH,600048.SH,20170731,0.394
31,000001.SH,600050.SH,20170731,0.501
32,000001.SH,600051.SH,20170731,0.01
33,000001.SH,600052.SH,20170731,0.013
34,000001.SH,600053.SH,20170731,0.047
35,000001.SH,600054.SH,20170731,0.027
36,000001.SH,600055.SH,20170731,0.02
37,000001.SH,600056.SH,20170731,0.082
38,000001.SH,600057.SH,20170731,0.041
39,000001.SH,600058.SH,20170731,0.052
40,000001.SH,600059.SH,20170731,0.025
41,000001.SH,600060.SH,20170731,0.06
42,000001.SH,600061.SH,20170731,0.185
43,000001.SH,600062.SH,20170731,0.058
44,000001.SH,600063.SH,20170731,0.027
45,000001.SH,600064.SH,20170731,0.04
46,000001.SH,600066.SH,20170731,0.155
47,000001.SH,600067.SH,20170731,0.037
48,000001.SH,600068.SH,20170731,0.166
49,000001.SH,600069.SH,20170731,0.038
50,000001.SH,600070.SH,20170731,0.019
51,000001.SH,600071.SH,20170731,0.015
52,000001.SH,600072.SH,20170731,0.04
53,000001.SH,600073.SH,20170731,0.029
54,000001.SH,600074.SH,20170731,0.08
55,000001.SH,600075.SH,20170731,0.033
56,000001.SH,600076.SH,20170731,0.032
57,000001.SH,600077.SH,20170731,0.018
58,000001.SH,600078.SH,20170731,0.015
59,000001.SH,600079.SH,20170731,0.076
60,000001.SH,600080.SH,20170731,0.01
61,000001.SH,600081.SH,20170731,0.012
62,000001.SH,600235.SH,20170731,0.009
63,000001.SH,600236.SH,20170731,0.107
64,000001.SH,600237.SH,20170731,0.011
65,000001.SH,600238.SH,20170731,0.013
66,000001.SH,600239.SH,20170731,0.027
67,000001.SH,600240.SH,20170731,0.042
68,000001.SH,600241.SH,20170731,0.009
69,000001.SH,600242.SH,20170731,0.022
70,000001.SH,600243.SH,20170731,0.011
71,000001.SH,600246.SH,20170731,0.031
72,000001.SH,600247.SH,20170731,0.01
73,000001.SH,600248.SH,20170731,0.011
74,000001.SH,600249.SH,20170731,0.014
75,000001.SH,600250.SH,20170731,0.011
76,000001.SH,600251.SH,20170731,0.02
77,000001.SH,600252.SH,20170731,0.044
78,000001.SH,600255.SH,20170731,0.023
79,000001.SH,600256.SH,20170731,0.072
80,000001.SH,600257.SH,20170731,0.01
81,000001.SH,600258.SH,20170731,0.068
82,000001.SH,600259.SH,20170731,0.052
83,000001.SH,600260.SH,20170731,0.061
84,000001.SH,600261.SH,20170731,0.03
85,000001.SH,600262.SH,20170731,0.015
86,000001.SH,600265.SH,20170731,0.01
87,000001.SH,600266.SH,20170731,0.068
88,000001.SH,600267.SH,20170731,0.038
89,000001.SH,600268.SH,20170731,0.012
90,000001.SH,600269.SH,20170731,0.043
91,000001.SH,600270.SH,20170731,0.056
92,000001.SH,600271.SH,20170731,0.113
93,000001.SH,600272.SH,20170731,0.007
94,000001.SH,600273.SH,20170731,0.043
95,000001.SH,600275.SH,20170731,0.01
96,000001.SH,600276.SH,20170731,0.456
97,000001.SH,600277.SH,20170731,0.068
98,000001.SH,600278.SH,20170731,0.021
99,000001.SH,600279.SH,20170731,0.015
100,000001.SH,600280.SH,20170731,0.027
101,000001.SH,600281.SH,20170731,0.011
102,000001.SH,600282.SH,20170731,0.063
103,000001.SH,600283.SH,20170731,0.012
104,000001.SH,600284.SH,20170731,0.024
105,000001.SH,600285.SH,20170731,0.02
106,000001.SH,600287.SH,20170731,0.011
107,000001.SH,600288.SH,20170731,0.015
108,000001.SH,600289.SH,20170731,0.022
109,000001.SH,600290.SH,20170731,0.029
110,000001.SH,600291.SH,20170731,0.126
111,000001.SH,600292.SH,20170731,0.025
112,000001.SH,600293.SH,20170731,0.037
113,000001.SH,600295.SH,20170731,0.031
114,000001.SH,600297.SH,20170731,0.173
115,000001.SH,600298.SH,20170731,0.062
116,000001.SH,600299.SH,20170731,0.097
117,000001.SH,600300.SH,20170731,0.03
118,000001.SH,600301.SH,20170731,0.007
119,000001.SH,600302.SH,20170731,0.008
120,000001.SH,600303.SH,20170731,0.025
121,000001.SH,600305.SH,20170731,0.019
122,000001.SH,600306.SH,20170731,0.009
123,000001.SH,600307.SH,20170731,0.065
124,000001.SH,600308.SH,20170731,0.025
125,000001.SH,600309.SH,20170731,0.3
126,000001.SH,600310.SH,20170731,0.017
127,000001.SH,600311.SH,20170731,0.012
128,000001.SH,600312.SH,20170731,0.058
129,000001.SH,600313.SH,20170731,0.014
130,000001.SH,600315.SH,20170731,0.066
131,000001.SH,600316.SH,20170731,0.04
132,000001.SH,600317.SH,20170731,0.071
133,000001.SH,600318.SH,20170731,0.016
134,000001.SH,600319.SH,20170731,0.01
135,000001.SH,600320.SH,20170731,0.049
136,000001.SH,600082.SH,20170731,0.012
137,000001.SH,600083.SH,20170731,0.012
138,000001.SH,600084.SH,20170731,0.027
139,000001.SH,600085.SH,20170731,0.143
140,000001.SH,600086.SH,20170731,0.045
141,000001.SH,600088.SH,20170731,0.017
142,000001.SH,600089.SH,20170731,0.124
143,000001.SH,600090.SH,20170731,0.04
144,000001.SH,600091.SH,20170731,0.01
145,000001.SH,600093.SH,20170731,0.046
146,000001.SH,600094.SH,20170731,0.054
147,000001.SH,600095.SH,20170731,0.01
148,000001.SH,600096.SH,20170731,0.035
149,000001.SH,600097.SH,20170731,0.011
150,000001.SH,600098.SH,20170731,0.064
151,000001.SH,600099.SH,20170731,0.009
