,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20180831,1.044
1,000001.SH,600004.SH,20180831,0.087
2,000001.SH,600006.SH,20180831,0.027
3,000001.SH,600007.SH,20180831,0.05
4,000001.SH,600008.SH,20180831,0.066
5,000001.SH,600009.SH,20180831,0.364
6,000001.SH,600010.SH,20180831,0.237
7,000001.SH,600011.SH,20180831,0.254
8,000001.SH,600012.SH,20180831,0.022
9,000001.SH,600015.SH,20180831,0.342
10,000001.SH,600016.SH,20180831,0.729
11,000001.SH,600017.SH,20180831,0.033
12,000001.SH,600018.SH,20180831,0.448
13,000001.SH,600019.SH,20180831,0.604
14,000001.SH,600020.SH,20180831,0.028
15,000001.SH,600021.SH,20180831,0.067
16,000001.SH,600022.SH,20180831,0.067
17,000001.SH,600023.SH,20180831,0.229
18,000001.SH,600025.SH,20180831,0.175
19,000001.SH,600026.SH,20180831,0.039
20,000001.SH,600027.SH,20180831,0.105
21,000001.SH,600028.SH,20180831,2.251
22,000001.SH,600029.SH,20180831,0.163
23,000001.SH,600030.SH,20180831,0.541
24,000001.SH,600031.SH,20180831,0.239
25,000001.SH,600033.SH,20180831,0.028
26,000001.SH,600035.SH,20180831,0.019
27,000001.SH,600036.SH,20180831,2.01
28,000001.SH,600037.SH,20180831,0.046
29,000001.SH,600038.SH,20180831,0.077
30,000001.SH,600039.SH,20180831,0.044
31,000001.SH,600048.SH,20180831,0.501
32,000001.SH,600050.SH,20180831,0.599
33,000001.SH,600051.SH,20180831,0.007
34,000001.SH,600052.SH,20180831,0.01
35,000001.SH,600053.SH,20180831,0.02
36,000001.SH,600054.SH,20180831,0.02
37,000001.SH,600055.SH,20180831,0.016
38,000001.SH,600056.SH,20180831,0.062
39,000001.SH,600057.SH,20180831,0.036
40,000001.SH,600058.SH,20180831,0.028
41,000001.SH,600059.SH,20180831,0.02
42,000001.SH,600060.SH,20180831,0.045
43,000001.SH,600061.SH,20180831,0.128
44,000001.SH,600062.SH,20180831,0.057
45,000001.SH,600063.SH,20180831,0.018
46,000001.SH,600064.SH,20180831,0.032
47,000001.SH,600066.SH,20180831,0.116
48,000001.SH,600067.SH,20180831,0.02
49,000001.SH,600068.SH,20180831,0.112
50,000001.SH,600069.SH,20180831,0.019
51,000001.SH,600070.SH,20180831,0.011
52,000001.SH,600071.SH,20180831,0.008
53,000001.SH,600072.SH,20180831,0.022
54,000001.SH,600073.SH,20180831,0.021
55,000001.SH,600074.SH,20180831,0.011
56,000001.SH,600075.SH,20180831,0.019
57,000001.SH,600076.SH,20180831,0.016
58,000001.SH,600077.SH,20180831,0.014
59,000001.SH,600078.SH,20180831,0.008
60,000001.SH,600079.SH,20180831,0.055
61,000001.SH,600080.SH,20180831,0.012
62,000001.SH,600081.SH,20180831,0.01
63,000001.SH,600082.SH,20180831,0.01
64,000001.SH,600083.SH,20180831,0.014
65,000001.SH,600084.SH,20180831,0.015
66,000001.SH,600085.SH,20180831,0.151
67,000001.SH,600086.SH,20180831,0.047
68,000001.SH,600088.SH,20180831,0.012
69,000001.SH,600089.SH,20180831,0.086
70,000001.SH,600090.SH,20180831,0.027
71,000001.SH,600091.SH,20180831,0.005
72,000001.SH,600093.SH,20180831,0.039
73,000001.SH,600094.SH,20180831,0.037
74,000001.SH,600095.SH,20180831,0.005
75,000001.SH,600096.SH,20180831,0.024
76,000001.SH,600097.SH,20180831,0.009
77,000001.SH,600098.SH,20180831,0.057
78,000001.SH,600099.SH,20180831,0.005
79,000001.SH,600100.SH,20180831,0.097
80,000001.SH,600101.SH,20180831,0.008
81,000001.SH,600103.SH,20180831,0.018
82,000001.SH,600104.SH,20180831,1.173
83,000001.SH,600105.SH,20180831,0.017
84,000001.SH,600106.SH,20180831,0.012
85,000001.SH,600107.SH,20180831,0.007
86,000001.SH,600108.SH,20180831,0.02
87,000001.SH,600109.SH,20180831,0.071
88,000001.SH,600110.SH,20180831,0.018
89,000001.SH,600111.SH,20180831,0.128
90,000001.SH,600112.SH,20180831,0.006
91,000001.SH,600113.SH,20180831,0.009
92,000001.SH,600114.SH,20180831,0.019
93,000001.SH,600115.SH,20180831,0.195
94,000001.SH,600116.SH,20180831,0.024
95,000001.SH,600117.SH,20180831,0.017
96,000001.SH,600118.SH,20180831,0.073
