,index_code,con_code,trade_date,weight
0,000001.SH,600814.SH,20160531,0.028
1,000001.SH,900957.SH,20160531,0.007
2,000001.SH,600883.SH,20160531,0.014
3,000001.SH,601000.SH,20160531,0.064
4,000001.SH,600742.SH,20160531,0.023
5,000001.SH,600381.SH,20160531,0.042
6,000001.SH,603085.SH,20160531,0.015
7,000001.SH,600199.SH,20160531,0.02
8,000001.SH,603669.SH,20160531,0.028
9,000001.SH,600098.SH,20160531,0.089
10,000001.SH,600239.SH,20160531,0.02
11,000001.SH,601231.SH,20160531,0.087
12,000001.SH,600995.SH,20160531,0.019
13,000001.SH,600460.SH,20160531,0.036
14,000001.SH,600702.SH,20160531,0.026
15,000001.SH,600477.SH,20160531,0.031
16,000001.SH,600716.SH,20160531,0.028
17,000001.SH,600668.SH,20160531,0.021
18,000001.SH,600265.SH,20160531,0.013
19,000001.SH,600745.SH,20160531,0.049
20,000001.SH,600617.SH,20160531,0.045
21,000001.SH,600077.SH,20160531,0.026
22,000001.SH,600735.SH,20160531,0.02
23,000001.SH,603988.SH,20160531,0.016
24,000001.SH,601999.SH,20160531,0.02
25,000001.SH,600864.SH,20160531,0.026
26,000001.SH,600107.SH,20160531,0.03
27,000001.SH,600759.SH,20160531,0.075
28,000001.SH,600856.SH,20160531,0.041
29,000001.SH,600168.SH,20160531,0.028
30,000001.SH,600822.SH,20160531,0.022
31,000001.SH,600532.SH,20160531,0.033
32,000001.SH,600280.SH,20160531,0.031
33,000001.SH,600459.SH,20160531,0.02
34,000001.SH,600843.SH,20160531,0.017
35,000001.SH,601003.SH,20160531,0.034
36,000001.SH,600886.SH,20160531,0.181
37,000001.SH,601016.SH,20160531,0.085
38,000001.SH,603029.SH,20160531,0.015
39,000001.SH,600691.SH,20160531,0.023
40,000001.SH,601928.SH,20160531,0.111
41,000001.SH,600787.SH,20160531,0.067
42,000001.SH,600881.SH,20160531,0.051
43,000001.SH,600828.SH,20160531,0.044
44,000001.SH,600643.SH,20160531,0.054
45,000001.SH,600845.SH,20160531,0.042
46,000001.SH,900923.SH,20160531,0.007
47,000001.SH,600132.SH,20160531,0.032
48,000001.SH,600879.SH,20160531,0.057
49,000001.SH,600145.SH,20160531,0.011
50,000001.SH,603993.SH,20160531,0.201
51,000001.SH,900937.SH,20160531,0.006
52,000001.SH,600757.SH,20160531,0.044
53,000001.SH,600647.SH,20160531,0.013
54,000001.SH,603300.SH,20160531,0.024
55,000001.SH,600336.SH,20160531,0.018
56,000001.SH,600559.SH,20160531,0.035
57,000001.SH,600614.SH,20160531,0.049
58,000001.SH,600387.SH,20160531,0.02
59,000001.SH,600523.SH,20160531,0.019
60,000001.SH,603198.SH,20160531,0.077
61,000001.SH,600192.SH,20160531,0.014
62,000001.SH,603338.SH,20160531,0.027
63,000001.SH,600111.SH,20160531,0.22
64,000001.SH,601313.SH,20160531,0.018
65,000001.SH,600262.SH,20160531,0.018
66,000001.SH,600422.SH,20160531,0.042
67,000001.SH,600448.SH,20160531,0.011
68,000001.SH,600373.SH,20160531,0.116
69,000001.SH,600000.SH,20160531,1.445
70,000001.SH,600506.SH,20160531,0.013
71,000001.SH,600191.SH,20160531,0.025
72,000001.SH,600375.SH,20160531,0.013
73,000001.SH,600340.SH,20160531,0.293
74,000001.SH,600667.SH,20160531,0.035
75,000001.SH,600888.SH,20160531,0.018
76,000001.SH,601880.SH,20160531,0.075
77,000001.SH,601899.SH,20160531,0.194
78,000001.SH,603598.SH,20160531,0.024
79,000001.SH,601168.SH,20160531,0.057
80,000001.SH,600251.SH,20160531,0.024
81,000001.SH,603309.SH,20160531,0.022
82,000001.SH,600568.SH,20160531,0.043
83,000001.SH,601010.SH,20160531,0.039
84,000001.SH,600433.SH,20160531,0.047
85,000001.SH,600711.SH,20160531,0.036
86,000001.SH,600815.SH,20160531,0.025
87,000001.SH,600526.SH,20160531,0.027
88,000001.SH,600267.SH,20160531,0.045
89,000001.SH,600648.SH,20160531,0.069
90,000001.SH,600306.SH,20160531,0.01
91,000001.SH,601567.SH,20160531,0.069
92,000001.SH,600106.SH,20160531,0.026
93,000001.SH,603019.SH,20160531,0.089
94,000001.SH,600539.SH,20160531,0.01
95,000001.SH,600536.SH,20160531,0.047
96,000001.SH,600153.SH,20160531,0.197
97,000001.SH,600439.SH,20160531,0.022
98,000001.SH,600895.SH,20160531,0.118
99,000001.SH,600256.SH,20160531,0.089
100,000001.SH,600837.SH,20160531,0.516
101,000001.SH,600382.SH,20160531,0.018
102,000001.SH,603798.SH,20160531,0.022
103,000001.SH,600292.SH,20160531,0.04
104,000001.SH,600781.SH,20160531,0.013
105,000001.SH,600165.SH,20160531,0.034
106,000001.SH,600155.SH,20160531,0.025
107,000001.SH,600141.SH,20160531,0.022
108,000001.SH,600499.SH,20160531,0.041
109,000001.SH,600824.SH,20160531,0.026
110,000001.SH,600718.SH,20160531,0.091
111,000001.SH,600210.SH,20160531,0.031
112,000001.SH,600796.SH,20160531,0.012
113,000001.SH,600803.SH,20160531,0.052
114,000001.SH,600876.SH,20160531,0.028
115,000001.SH,600826.SH,20160531,0.045
116,000001.SH,601038.SH,20160531,0.023
117,000001.SH,600150.SH,20160531,0.125
118,000001.SH,600050.SH,20160531,0.341
119,000001.SH,601888.SH,20160531,0.173
120,000001.SH,600724.SH,20160531,0.029
121,000001.SH,600112.SH,20160531,0.022
122,000001.SH,600482.SH,20160531,0.163
123,000001.SH,600808.SH,20160531,0.059
124,000001.SH,600197.SH,20160531,0.025
125,000001.SH,600598.SH,20160531,0.074
126,000001.SH,600015.SH,20160531,0.438
127,000001.SH,600497.SH,20160531,0.081
128,000001.SH,600326.SH,20160531,0.022
129,000001.SH,601311.SH,20160531,0.06
130,000001.SH,603701.SH,20160531,0.019
131,000001.SH,600126.SH,20160531,0.052
132,000001.SH,600026.SH,20160531,0.069
133,000001.SH,600580.SH,20160531,0.054
134,000001.SH,603066.SH,20160531,0.018
135,000001.SH,600961.SH,20160531,0.02
136,000001.SH,603568.SH,20160531,0.059
137,000001.SH,600987.SH,20160531,0.031
138,000001.SH,600744.SH,20160531,0.039
139,000001.SH,600848.SH,20160531,0.049
140,000001.SH,600587.SH,20160531,0.039
141,000001.SH,600821.SH,20160531,0.014
