,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20170228,1.184
1,000001.SH,600004.SH,20170228,0.057
2,000001.SH,600006.SH,20170228,0.047
3,000001.SH,600007.SH,20170228,0.067
4,000001.SH,600008.SH,20170228,0.069
5,000001.SH,600009.SH,20170228,0.174
6,000001.SH,600010.SH,20170228,0.334
7,000001.SH,600011.SH,20170228,0.268
8,000001.SH,600012.SH,20170228,0.058
9,000001.SH,600015.SH,20170228,0.412
10,000001.SH,600016.SH,20170228,0.881
11,000001.SH,600017.SH,20170228,0.042
12,000001.SH,600018.SH,20170228,0.452
13,000001.SH,600019.SH,20170228,0.517
14,000001.SH,600020.SH,20170228,0.036
15,000001.SH,600765.SH,20170228,0.04
16,000001.SH,600766.SH,20170228,0.012
17,000001.SH,600767.SH,20170228,0.016
18,000001.SH,600768.SH,20170228,0.011
19,000001.SH,600769.SH,20170228,0.014
20,000001.SH,600770.SH,20170228,0.043
21,000001.SH,600771.SH,20170228,0.04
22,000001.SH,600773.SH,20170228,0.032
23,000001.SH,600774.SH,20170228,0.013
24,000001.SH,600775.SH,20170228,0.034
25,000001.SH,600776.SH,20170228,0.028
26,000001.SH,600777.SH,20170228,0.049
27,000001.SH,600778.SH,20170228,0.012
28,000001.SH,600779.SH,20170228,0.036
29,000001.SH,600780.SH,20170228,0.022
30,000001.SH,600781.SH,20170228,0.011
31,000001.SH,600782.SH,20170228,0.039
32,000001.SH,600783.SH,20170228,0.061
33,000001.SH,600784.SH,20170228,0.019
34,000001.SH,600785.SH,20170228,0.02
35,000001.SH,600787.SH,20170228,0.071
36,000001.SH,600789.SH,20170228,0.02
37,000001.SH,600790.SH,20170228,0.025
38,000001.SH,600791.SH,20170228,0.012
39,000001.SH,600792.SH,20170228,0.019
40,000001.SH,600793.SH,20170228,0.013
41,000001.SH,600794.SH,20170228,0.024
42,000001.SH,600795.SH,20170228,0.215
43,000001.SH,600796.SH,20170228,0.012
44,000001.SH,600797.SH,20170228,0.042
45,000001.SH,600798.SH,20170228,0.02
46,000001.SH,600800.SH,20170228,0.022
47,000001.SH,600801.SH,20170228,0.032
48,000001.SH,600802.SH,20170228,0.017
49,000001.SH,600803.SH,20170228,0.047
50,000001.SH,600804.SH,20170228,0.096
51,000001.SH,600805.SH,20170228,0.024
52,000001.SH,600806.SH,20170228,0.011
53,000001.SH,600807.SH,20170228,0.04
54,000001.SH,600808.SH,20170228,0.068
55,000001.SH,600809.SH,20170228,0.085
56,000001.SH,600810.SH,20170228,0.016
57,000001.SH,600811.SH,20170228,0.069
58,000001.SH,600812.SH,20170228,0.034
59,000001.SH,600814.SH,20170228,0.03
60,000001.SH,600815.SH,20170228,0.023
61,000001.SH,600816.SH,20170228,0.181
62,000001.SH,600817.SH,20170228,0.009
63,000001.SH,600818.SH,20170228,0.024
64,000001.SH,600819.SH,20170228,0.022
65,000001.SH,600820.SH,20170228,0.122
66,000001.SH,600821.SH,20170228,0.016
67,000001.SH,600822.SH,20170228,0.025
68,000001.SH,600823.SH,20170228,0.064
69,000001.SH,600824.SH,20170228,0.025
70,000001.SH,600825.SH,20170228,0.031
71,000001.SH,600826.SH,20170228,0.039
72,000001.SH,600827.SH,20170228,0.097
73,000001.SH,600828.SH,20170228,0.048
74,000001.SH,600829.SH,20170228,0.03
75,000001.SH,600830.SH,20170228,0.019
76,000001.SH,600831.SH,20170228,0.026
77,000001.SH,600833.SH,20170228,0.015
78,000001.SH,600834.SH,20170228,0.023
79,000001.SH,600835.SH,20170228,0.055
80,000001.SH,600836.SH,20170228,0.023
81,000001.SH,600837.SH,20170228,0.418
82,000001.SH,600838.SH,20170228,0.023
83,000001.SH,600839.SH,20170228,0.067
84,000001.SH,600841.SH,20170228,0.026
85,000001.SH,600843.SH,20170228,0.018
86,000001.SH,600844.SH,20170228,0.021
87,000001.SH,600845.SH,20170228,0.035
88,000001.SH,600021.SH,20170228,0.091
89,000001.SH,600022.SH,20170228,0.079
90,000001.SH,600023.SH,20170228,0.262
91,000001.SH,600026.SH,20170228,0.065
92,000001.SH,600027.SH,20170228,0.14
93,000001.SH,600028.SH,20170228,1.813
94,000001.SH,600029.SH,20170228,0.178
95,000001.SH,600030.SH,20170228,0.537
96,000001.SH,600031.SH,20170228,0.183
97,000001.SH,600033.SH,20170228,0.033
98,000001.SH,600035.SH,20170228,0.034
99,000001.SH,600036.SH,20170228,1.323
100,000001.SH,600037.SH,20170228,0.072
101,000001.SH,600038.SH,20170228,0.099
102,000001.SH,600039.SH,20170228,0.05
103,000001.SH,600048.SH,20170228,0.371
104,000001.SH,600050.SH,20170228,0.492
105,000001.SH,600051.SH,20170228,0.013
106,000001.SH,600052.SH,20170228,0.019
107,000001.SH,600053.SH,20170228,0.06
108,000001.SH,600054.SH,20170228,0.028
109,000001.SH,600055.SH,20170228,0.022
110,000001.SH,600056.SH,20170228,0.077
111,000001.SH,600057.SH,20170228,0.045
112,000001.SH,600058.SH,20170228,0.055
113,000001.SH,600059.SH,20170228,0.029
114,000001.SH,600060.SH,20170228,0.081
115,000001.SH,600061.SH,20170228,0.191
116,000001.SH,600062.SH,20170228,0.056
117,000001.SH,600063.SH,20170228,0.027
118,000001.SH,600064.SH,20170228,0.045
119,000001.SH,600066.SH,20170228,0.148
120,000001.SH,600067.SH,20170228,0.035
121,000001.SH,600068.SH,20170228,0.168
122,000001.SH,600069.SH,20170228,0.046
123,000001.SH,600070.SH,20170228,0.024
124,000001.SH,600071.SH,20170228,0.017
125,000001.SH,600072.SH,20170228,0.054
