,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20171130,1.103
1,000001.SH,600004.SH,20171130,0.088
2,000001.SH,600006.SH,20171130,0.035
3,000001.SH,600007.SH,20171130,0.052
4,000001.SH,600008.SH,20171130,0.078
5,000001.SH,600009.SH,20171130,0.245
6,000001.SH,600010.SH,20171130,0.36
7,000001.SH,600011.SH,20171130,0.202
8,000001.SH,600012.SH,20171130,0.047
9,000001.SH,600015.SH,20171130,0.361
10,000001.SH,600016.SH,20171130,0.795
11,000001.SH,600017.SH,20171130,0.037
12,000001.SH,600018.SH,20171130,0.525
13,000001.SH,600019.SH,20171130,0.63
14,000001.SH,600020.SH,20171130,0.034
15,000001.SH,600021.SH,20171130,0.064
16,000001.SH,600022.SH,20171130,0.075
17,000001.SH,600023.SH,20171130,0.221
18,000001.SH,600026.SH,20171130,0.05
19,000001.SH,600027.SH,20171130,0.1
20,000001.SH,600028.SH,20171130,1.752
21,000001.SH,600029.SH,20171130,0.236
22,000001.SH,600030.SH,20171130,0.574
23,000001.SH,600031.SH,20171130,0.21
24,000001.SH,600033.SH,20171130,0.031
25,000001.SH,600035.SH,20171130,0.026
26,000001.SH,600036.SH,20171130,1.818
27,000001.SH,600037.SH,20171130,0.061
28,000001.SH,600038.SH,20171130,0.08
29,000001.SH,600039.SH,20171130,0.045
30,000001.SH,600048.SH,20171130,0.454
31,000001.SH,600050.SH,20171130,0.64
32,000001.SH,600051.SH,20171130,0.01
33,000001.SH,600052.SH,20171130,0.011
34,000001.SH,600053.SH,20171130,0.032
35,000001.SH,600054.SH,20171130,0.022
36,000001.SH,600055.SH,20171130,0.027
37,000001.SH,600056.SH,20171130,0.079
38,000001.SH,600057.SH,20171130,0.032
39,000001.SH,600058.SH,20171130,0.04
40,000001.SH,600059.SH,20171130,0.022
41,000001.SH,600060.SH,20171130,0.06
42,000001.SH,600061.SH,20171130,0.185
43,000001.SH,600062.SH,20171130,0.06
44,000001.SH,600063.SH,20171130,0.023
45,000001.SH,600064.SH,20171130,0.034
46,000001.SH,600066.SH,20171130,0.16
47,000001.SH,600067.SH,20171130,0.029
48,000001.SH,600068.SH,20171130,0.127
49,000001.SH,600069.SH,20171130,0.033
50,000001.SH,600070.SH,20171130,0.016
51,000001.SH,600071.SH,20171130,0.013
52,000001.SH,600072.SH,20171130,0.032
53,000001.SH,600073.SH,20171130,0.023
54,000001.SH,600074.SH,20171130,0.077
55,000001.SH,600075.SH,20171130,0.023
56,000001.SH,600076.SH,20171130,0.028
57,000001.SH,600077.SH,20171130,0.016
58,000001.SH,600078.SH,20171130,0.011
59,000001.SH,600079.SH,20171130,0.072
60,000001.SH,600080.SH,20171130,0.008
61,000001.SH,600081.SH,20171130,0.011
62,000001.SH,600139.SH,20171130,0.014
63,000001.SH,600141.SH,20171130,0.027
64,000001.SH,600143.SH,20171130,0.049
65,000001.SH,600145.SH,20171130,0.008
66,000001.SH,600146.SH,20171130,0.036
67,000001.SH,600148.SH,20171130,0.011
68,000001.SH,600149.SH,20171130,0.013
69,000001.SH,600150.SH,20171130,0.103
70,000001.SH,600151.SH,20171130,0.033
71,000001.SH,600152.SH,20171130,0.011
72,000001.SH,600153.SH,20171130,0.099
73,000001.SH,600155.SH,20171130,0.059
74,000001.SH,600156.SH,20171130,0.007
75,000001.SH,600157.SH,20171130,0.127
76,000001.SH,600158.SH,20171130,0.028
77,000001.SH,600159.SH,20171130,0.01
78,000001.SH,600160.SH,20171130,0.065
79,000001.SH,600161.SH,20171130,0.07
80,000001.SH,600162.SH,20171130,0.035
81,000001.SH,600163.SH,20171130,0.012
82,000001.SH,600165.SH,20171130,0.031
83,000001.SH,600166.SH,20171130,0.058
84,000001.SH,600167.SH,20171130,0.069
85,000001.SH,600168.SH,20171130,0.018
86,000001.SH,600169.SH,20171130,0.028
87,000001.SH,600170.SH,20171130,0.104
88,000001.SH,600171.SH,20171130,0.03
89,000001.SH,600172.SH,20171130,0.041
90,000001.SH,600173.SH,20171130,0.013
91,000001.SH,600175.SH,20171130,0.056
92,000001.SH,600176.SH,20171130,0.123
93,000001.SH,600177.SH,20171130,0.101
94,000001.SH,600178.SH,20171130,0.01
95,000001.SH,600179.SH,20171130,0.08
96,000001.SH,600180.SH,20171130,0.035
97,000001.SH,600182.SH,20171130,0.024
98,000001.SH,600183.SH,20171130,0.065
99,000001.SH,600184.SH,20171130,0.032
100,000001.SH,600185.SH,20171130,0.037
101,000001.SH,600186.SH,20171130,0.01
102,000001.SH,600187.SH,20171130,0.024
103,000001.SH,600188.SH,20171130,0.125
104,000001.SH,600189.SH,20171130,0.011
105,000001.SH,600190.SH,20171130,0.023
106,000001.SH,600191.SH,20171130,0.012
107,000001.SH,600192.SH,20171130,0.009
108,000001.SH,600193.SH,20171130,0.008
109,000001.SH,600195.SH,20171130,0.024
110,000001.SH,600196.SH,20171130,0.224
111,000001.SH,600197.SH,20171130,0.03
112,000001.SH,600198.SH,20171130,0.038
113,000001.SH,600199.SH,20171130,0.013
114,000001.SH,600200.SH,20171130,0.026
115,000001.SH,600201.SH,20171130,0.071
116,000001.SH,600202.SH,20171130,0.009
117,000001.SH,600203.SH,20171130,0.013
118,000001.SH,600206.SH,20171130,0.029
119,000001.SH,600207.SH,20171130,0.017
120,000001.SH,600208.SH,20171130,0.131
121,000001.SH,600209.SH,20171130,0.019
122,000001.SH,600210.SH,20171130,0.023
123,000001.SH,600211.SH,20171130,0.02
124,000001.SH,600212.SH,20171130,0.015
125,000001.SH,600213.SH,20171130,0.007
126,000001.SH,600215.SH,20171130,0.017
127,000001.SH,600216.SH,20171130,0.04
128,000001.SH,600217.SH,20171130,0.03
129,000001.SH,600218.SH,20171130,0.009
130,000001.SH,600219.SH,20171130,0.104
131,000001.SH,600220.SH,20171130,0.017
132,000001.SH,600221.SH,20171130,0.159
133,000001.SH,600222.SH,20171130,0.009
134,000001.SH,600223.SH,20171130,0.012
135,000001.SH,600225.SH,20171130,0.014
136,000001.SH,600082.SH,20171130,0.011
137,000001.SH,600083.SH,20171130,0.013
138,000001.SH,600084.SH,20171130,0.026
139,000001.SH,600085.SH,20171130,0.135
140,000001.SH,600086.SH,20171130,0.043
141,000001.SH,600088.SH,20171130,0.014
142,000001.SH,600089.SH,20171130,0.114
143,000001.SH,600090.SH,20171130,0.036
144,000001.SH,600091.SH,20171130,0.008
145,000001.SH,600093.SH,20171130,0.035
146,000001.SH,600094.SH,20171130,0.051
147,000001.SH,600095.SH,20171130,0.007
148,000001.SH,600096.SH,20171130,0.03
149,000001.SH,600097.SH,20171130,0.011
150,000001.SH,600098.SH,20171130,0.057
151,000001.SH,600099.SH,20171130,0.006
152,000001.SH,600100.SH,20171130,0.1
153,000001.SH,600101.SH,20171130,0.009
154,000001.SH,600103.SH,20171130,0.022
155,000001.SH,600104.SH,20171130,1.097
156,000001.SH,600105.SH,20171130,0.021
157,000001.SH,600106.SH,20171130,0.014
158,000001.SH,600107.SH,20171130,0.013
159,000001.SH,600108.SH,20171130,0.024
160,000001.SH,600109.SH,20171130,0.099
161,000001.SH,600110.SH,20171130,0.036
162,000001.SH,600111.SH,20171130,0.157
163,000001.SH,600112.SH,20171130,0.008
164,000001.SH,600113.SH,20171130,0.011
165,000001.SH,600114.SH,20171130,0.021
166,000001.SH,600115.SH,20171130,0.221
167,000001.SH,600116.SH,20171130,0.025
168,000001.SH,600117.SH,20171130,0.018
169,000001.SH,600118.SH,20171130,0.09
170,000001.SH,600119.SH,20171130,0.013
171,000001.SH,600120.SH,20171130,0.052
172,000001.SH,600121.SH,20171130,0.018
173,000001.SH,600122.SH,20171130,0.033
174,000001.SH,600123.SH,20171130,0.031
175,000001.SH,600125.SH,20171130,0.04
176,000001.SH,600126.SH,20171130,0.057
177,000001.SH,600127.SH,20171130,0.009
178,000001.SH,600128.SH,20171130,0.007
179,000001.SH,600129.SH,20171130,0.021
180,000001.SH,600130.SH,20171130,0.013
181,000001.SH,600131.SH,20171130,0.012
182,000001.SH,600132.SH,20171130,0.028
183,000001.SH,600133.SH,20171130,0.019
184,000001.SH,600135.SH,20171130,0.014
185,000001.SH,600136.SH,20171130,0.019
186,000001.SH,600137.SH,20171130,0.013
187,000001.SH,600138.SH,20171130,0.044
188,000001.SH,601377.SH,20171130,0.161
189,000001.SH,601388.SH,20171130,0.026
190,000001.SH,601390.SH,20171130,0.49
191,000001.SH,601398.SH,20171130,4.852
192,000001.SH,601500.SH,20171130,0.022
193,000001.SH,601515.SH,20171130,0.034
194,000001.SH,601518.SH,20171130,0.013
195,000001.SH,601519.SH,20171130,0.028
196,000001.SH,601555.SH,20171130,0.098
197,000001.SH,601558.SH,20171130,0.03
198,000001.SH,601566.SH,20171130,0.025
199,000001.SH,601567.SH,20171130,0.043
200,000001.SH,601579.SH,20171130,0.019
201,000001.SH,601588.SH,20171130,0.045
202,000001.SH,601595.SH,20171130,0.022
203,000001.SH,601599.SH,20171130,0.017
204,000001.SH,601600.SH,20171130,0.27
205,000001.SH,601601.SH,20171130,0.798
206,000001.SH,601607.SH,20171130,0.141
207,000001.SH,601608.SH,20171130,0.058
208,000001.SH,601611.SH,20171130,0.082
209,000001.SH,601616.SH,20171130,0.011
210,000001.SH,601618.SH,20171130,0.27
211,000001.SH,601619.SH,20171130,0.046
212,000001.SH,601628.SH,20171130,1.961
213,000001.SH,601633.SH,20171130,0.209
214,000001.SH,601636.SH,20171130,0.049
215,000001.SH,601666.SH,20171130,0.045
216,000001.SH,601668.SH,20171130,0.88
217,000001.SH,601669.SH,20171130,0.338
218,000001.SH,601677.SH,20171130,0.022
219,000001.SH,601678.SH,20171130,0.028
220,000001.SH,601688.SH,20171130,0.319
221,000001.SH,601689.SH,20171130,0.057
222,000001.SH,601699.SH,20171130,0.095
223,000001.SH,601700.SH,20171130,0.027
224,000001.SH,601717.SH,20171130,0.035
225,000001.SH,601718.SH,20171130,0.091
226,000001.SH,601727.SH,20171130,0.237
227,000001.SH,601766.SH,20171130,0.858
228,000001.SH,601777.SH,20171130,0.029
229,000001.SH,601788.SH,20171130,0.178
230,000001.SH,601789.SH,20171130,0.014
231,000001.SH,601798.SH,20171130,0.01
232,000001.SH,601799.SH,20171130,0.042
