,index_code,con_code,trade_date,weight
0,000001.SH,603188.SH,20180330,0.023
1,000001.SH,603266.SH,20180330,0.009
2,000001.SH,603515.SH,20180330,0.081
3,000001.SH,603598.SH,20180330,0.011
4,000001.SH,603788.SH,20180330,0.021
5,000001.SH,603908.SH,20180330,0.006
6,000001.SH,900901.SH,20180330,0.004
7,000001.SH,600239.SH,20180330,0.023
8,000001.SH,600323.SH,20180330,0.033
9,000001.SH,600458.SH,20180330,0.021
10,000001.SH,600773.SH,20180330,0.025
11,000001.SH,601005.SH,20180330,0.059
12,000001.SH,600259.SH,20180330,0.03
13,000001.SH,600393.SH,20180330,0.048
14,000001.SH,600605.SH,20180330,0.006
15,000001.SH,600621.SH,20180330,0.045
16,000001.SH,600793.SH,20180330,0.007
17,000001.SH,600824.SH,20180330,0.014
18,000001.SH,600859.SH,20180330,0.048
19,000001.SH,601211.SH,20180330,0.394
20,000001.SH,601607.SH,20180330,0.146
21,000001.SH,603337.SH,20180330,0.033
22,000001.SH,603356.SH,20180330,0.01
23,000001.SH,603380.SH,20180330,0.01
24,000001.SH,603396.SH,20180330,0.009
25,000001.SH,603889.SH,20180330,0.017
26,000001.SH,603959.SH,20180330,0.026
27,000001.SH,600052.SH,20180330,0.01
28,000001.SH,600193.SH,20180330,0.006
29,000001.SH,600233.SH,20180330,0.142
30,000001.SH,600433.SH,20180330,0.017
31,000001.SH,600452.SH,20180330,0.018
32,000001.SH,600977.SH,20180330,0.097
33,000001.SH,600988.SH,20180330,0.028
34,000001.SH,601086.SH,20180330,0.022
35,000001.SH,603258.SH,20180330,0.021
36,000001.SH,603519.SH,20180330,0.01
37,000001.SH,600155.SH,20180330,0.051
38,000001.SH,600169.SH,20180330,0.024
39,000001.SH,600185.SH,20180330,0.034
40,000001.SH,600217.SH,20180330,0.027
41,000001.SH,600382.SH,20180330,0.018
42,000001.SH,600383.SH,20180330,0.162
43,000001.SH,600428.SH,20180330,0.031
44,000001.SH,600582.SH,20180330,0.054
45,000001.SH,600792.SH,20180330,0.012
46,000001.SH,600797.SH,20180330,0.04
47,000001.SH,601003.SH,20180330,0.046
48,000001.SH,601633.SH,20180330,0.211
49,000001.SH,603222.SH,20180330,0.012
50,000001.SH,600068.SH,20180330,0.124
51,000001.SH,600109.SH,20180330,0.078
52,000001.SH,600219.SH,20180330,0.09
53,000001.SH,600353.SH,20180330,0.01
54,000001.SH,600644.SH,20180330,0.01
55,000001.SH,600649.SH,20180330,0.062
56,000001.SH,600671.SH,20180330,0.007
57,000001.SH,600887.SH,20180330,0.532
58,000001.SH,601006.SH,20180330,0.378
59,000001.SH,601939.SH,20180330,0.228
60,000001.SH,603456.SH,20180330,0.024
61,000001.SH,603599.SH,20180330,0.022
62,000001.SH,600251.SH,20180330,0.017
63,000001.SH,600661.SH,20180330,0.024
64,000001.SH,600787.SH,20180330,0.061
65,000001.SH,600802.SH,20180330,0.009
66,000001.SH,600985.SH,20180330,0.012
67,000001.SH,601798.SH,20180330,0.009
68,000001.SH,601877.SH,20180330,0.174
69,000001.SH,601997.SH,20180330,0.101
70,000001.SH,603197.SH,20180330,0.016
71,000001.SH,603721.SH,20180330,0.008
72,000001.SH,603960.SH,20180330,0.01
73,000001.SH,603998.SH,20180330,0.012
74,000001.SH,600027.SH,20180330,0.095
75,000001.SH,600326.SH,20180330,0.024
76,000001.SH,600573.SH,20180330,0.006
77,000001.SH,601001.SH,20180330,0.027
78,000001.SH,601107.SH,20180330,0.026
79,000001.SH,601872.SH,20180330,0.061
80,000001.SH,603081.SH,20180330,0.035
81,000001.SH,603738.SH,20180330,0.01
