,index_code,con_code,trade_date,weight
0,000001.SH,603822.SH,20160930,0.017
1,000001.SH,600215.SH,20160930,0.014
2,000001.SH,600988.SH,20160930,0.045
3,000001.SH,600496.SH,20160930,0.025
4,000001.SH,601700.SH,20160930,0.03
5,000001.SH,603222.SH,20160930,0.018
6,000001.SH,603515.SH,20160930,0.084
7,000001.SH,603456.SH,20160930,0.039
8,000001.SH,600873.SH,20160930,0.071
9,000001.SH,601872.SH,20160930,0.102
10,000001.SH,600332.SH,20160930,0.13
11,000001.SH,600815.SH,20160930,0.023
12,000001.SH,600306.SH,20160930,0.009
13,000001.SH,603022.SH,20160930,0.016
14,000001.SH,601311.SH,20160930,0.057
15,000001.SH,600575.SH,20160930,0.063
16,000001.SH,600986.SH,20160930,0.06
17,000001.SH,601595.SH,20160930,0.053
18,000001.SH,601918.SH,20160930,0.039
19,000001.SH,603023.SH,20160930,0.02
20,000001.SH,600747.SH,20160930,0.028
21,000001.SH,600059.SH,20160930,0.031
22,000001.SH,600446.SH,20160930,0.093
23,000001.SH,603600.SH,20160930,0.02
24,000001.SH,900916.SH,20160930,0.004
25,000001.SH,603883.SH,20160930,0.051
26,000001.SH,603818.SH,20160930,0.037
27,000001.SH,600336.SH,20160930,0.02
28,000001.SH,600237.SH,20160930,0.018
29,000001.SH,600965.SH,20160930,0.047
30,000001.SH,600545.SH,20160930,0.017
31,000001.SH,600207.SH,20160930,0.03
32,000001.SH,600276.SH,20160930,0.39
33,000001.SH,601339.SH,20160930,0.036
34,000001.SH,600376.SH,20160930,0.122
35,000001.SH,601965.SH,20160930,0.035
36,000001.SH,600026.SH,20160930,0.067
37,000001.SH,601222.SH,20160930,0.06
38,000001.SH,600767.SH,20160930,0.022
39,000001.SH,603979.SH,20160930,0.031
40,000001.SH,601225.SH,20160930,0.215
41,000001.SH,600110.SH,20160930,0.044
42,000001.SH,600301.SH,20160930,0.012
43,000001.SH,603101.SH,20160930,0.022
44,000001.SH,600893.SH,20160930,0.252
45,000001.SH,600100.SH,20160930,0.154
46,000001.SH,600667.SH,20160930,0.039
47,000001.SH,600997.SH,20160930,0.035
48,000001.SH,600252.SH,20160930,0.057
49,000001.SH,601985.SH,20160930,0.39
50,000001.SH,600370.SH,20160930,0.02
51,000001.SH,603158.SH,20160930,0.018
52,000001.SH,900915.SH,20160930,0.004
53,000001.SH,600459.SH,20160930,0.026
54,000001.SH,600880.SH,20160930,0.034
55,000001.SH,601126.SH,20160930,0.03
56,000001.SH,600993.SH,20160930,0.033
57,000001.SH,603309.SH,20160930,0.019
58,000001.SH,603016.SH,20160930,0.021
59,000001.SH,600309.SH,20160930,0.168
60,000001.SH,600251.SH,20160930,0.023
61,000001.SH,600869.SH,20160930,0.074
62,000001.SH,600585.SH,20160930,0.254
