,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20180228,1.097
1,000001.SH,600004.SH,20180228,0.102
2,000001.SH,600006.SH,20180228,0.031
3,000001.SH,600007.SH,20180228,0.046
4,000001.SH,600008.SH,20180228,0.072
5,000001.SH,600009.SH,20180228,0.283
6,000001.SH,600010.SH,20180228,0.324
7,000001.SH,600011.SH,20180228,0.195
8,000001.SH,600012.SH,20180228,0.037
9,000001.SH,600015.SH,20180228,0.358
10,000001.SH,600016.SH,20180228,0.753
11,000001.SH,600017.SH,20180228,0.035
12,000001.SH,600018.SH,20180228,0.528
13,000001.SH,600019.SH,20180228,0.666
14,000001.SH,600020.SH,20180228,0.032
15,000001.SH,600021.SH,20180228,0.058
16,000001.SH,600022.SH,20180228,0.074
17,000001.SH,600023.SH,20180228,0.227
18,000001.SH,600025.SH,20180228,0.228
19,000001.SH,600026.SH,20180228,0.046
20,000001.SH,600027.SH,20180228,0.087
21,000001.SH,600028.SH,20180228,1.838
22,000001.SH,600029.SH,20180228,0.249
23,000001.SH,600030.SH,20180228,0.535
24,000001.SH,600031.SH,20180228,0.19
25,000001.SH,600033.SH,20180228,0.029
26,000001.SH,600035.SH,20180228,0.023
27,000001.SH,600036.SH,20180228,1.876
28,000001.SH,600037.SH,20180228,0.051
29,000001.SH,600038.SH,20180228,0.07
30,000001.SH,600039.SH,20180228,0.042
31,000001.SH,600048.SH,20180228,0.521
32,000001.SH,600050.SH,20180228,0.582
33,000001.SH,600051.SH,20180228,0.009
34,000001.SH,600052.SH,20180228,0.009
35,000001.SH,600053.SH,20180228,0.027
36,000001.SH,600054.SH,20180228,0.021
37,000001.SH,600055.SH,20180228,0.022
38,000001.SH,600056.SH,20180228,0.073
39,000001.SH,600057.SH,20180228,0.036
40,000001.SH,600058.SH,20180228,0.034
41,000001.SH,600059.SH,20180228,0.02
42,000001.SH,600060.SH,20180228,0.061
43,000001.SH,600061.SH,20180228,0.156
44,000001.SH,600062.SH,20180228,0.058
45,000001.SH,600063.SH,20180228,0.019
46,000001.SH,600064.SH,20180228,0.031
47,000001.SH,600066.SH,20180228,0.154
48,000001.SH,600067.SH,20180228,0.028
49,000001.SH,600068.SH,20180228,0.131
50,000001.SH,600069.SH,20180228,0.028
51,000001.SH,600070.SH,20180228,0.015
52,000001.SH,600071.SH,20180228,0.012
53,000001.SH,600072.SH,20180228,0.027
54,000001.SH,600073.SH,20180228,0.021
55,000001.SH,600074.SH,20180228,0.016
56,000001.SH,600075.SH,20180228,0.022
57,000001.SH,600076.SH,20180228,0.02
58,000001.SH,600077.SH,20180228,0.014
59,000001.SH,600078.SH,20180228,0.009
60,000001.SH,600079.SH,20180228,0.064
61,000001.SH,600080.SH,20180228,0.008
62,000001.SH,600081.SH,20180228,0.011
63,000001.SH,600082.SH,20180228,0.01
64,000001.SH,600083.SH,20180228,0.013
65,000001.SH,600084.SH,20180228,0.025
66,000001.SH,600085.SH,20180228,0.133
67,000001.SH,600086.SH,20180228,0.041
68,000001.SH,600088.SH,20180228,0.013
69,000001.SH,600262.SH,20180228,0.01
70,000001.SH,600265.SH,20180228,0.007
71,000001.SH,600266.SH,20180228,0.055
72,000001.SH,600267.SH,20180228,0.039
73,000001.SH,600268.SH,20180228,0.01
74,000001.SH,600269.SH,20180228,0.035
75,000001.SH,600270.SH,20180228,0.047
76,000001.SH,600271.SH,20180228,0.113
77,000001.SH,600272.SH,20180228,0.004
78,000001.SH,600273.SH,20180228,0.043
79,000001.SH,600275.SH,20180228,0.007
80,000001.SH,600276.SH,20180228,0.613
81,000001.SH,600277.SH,20180228,0.047
82,000001.SH,600278.SH,20180228,0.016
83,000001.SH,600279.SH,20180228,0.013
84,000001.SH,600280.SH,20180228,0.028
85,000001.SH,600281.SH,20180228,0.008
86,000001.SH,600282.SH,20180228,0.075
87,000001.SH,600283.SH,20180228,0.014
88,000001.SH,600284.SH,20180228,0.018
89,000001.SH,600285.SH,20180228,0.016
90,000001.SH,600287.SH,20180228,0.009
91,000001.SH,600288.SH,20180228,0.01
92,000001.SH,600289.SH,20180228,0.008
93,000001.SH,600290.SH,20180228,0.027
94,000001.SH,600291.SH,20180228,0.067
95,000001.SH,600292.SH,20180228,0.018
96,000001.SH,600293.SH,20180228,0.026
97,000001.SH,600295.SH,20180228,0.023
98,000001.SH,600297.SH,20180228,0.179
99,000001.SH,600298.SH,20180228,0.077
100,000001.SH,600299.SH,20180228,0.098
101,000001.SH,600300.SH,20180228,0.021
102,000001.SH,600301.SH,20180228,0.005
103,000001.SH,600302.SH,20180228,0.006
104,000001.SH,600303.SH,20180228,0.016
105,000001.SH,600305.SH,20180228,0.019
106,000001.SH,600306.SH,20180228,0.006
107,000001.SH,600307.SH,20180228,0.05
108,000001.SH,600308.SH,20180228,0.024
109,000001.SH,600309.SH,20180228,0.299
110,000001.SH,600310.SH,20180228,0.012
111,000001.SH,600311.SH,20180228,0.009
112,000001.SH,600312.SH,20180228,0.035
