,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20170331,1.141
1,000001.SH,600004.SH,20170331,0.06
2,000001.SH,600006.SH,20170331,0.045
3,000001.SH,600007.SH,20170331,0.066
4,000001.SH,600008.SH,20170331,0.068
5,000001.SH,600009.SH,20170331,0.191
6,000001.SH,600010.SH,20170331,0.325
7,000001.SH,600011.SH,20170331,0.248
8,000001.SH,600012.SH,20170331,0.064
9,000001.SH,600015.SH,20170331,0.398
10,000001.SH,600016.SH,20170331,0.826
11,000001.SH,600017.SH,20170331,0.044
12,000001.SH,600018.SH,20170331,0.451
13,000001.SH,600019.SH,20170331,0.475
14,000001.SH,600020.SH,20170331,0.036
15,000001.SH,600021.SH,20170331,0.087
16,000001.SH,600022.SH,20170331,0.075
17,000001.SH,600023.SH,20170331,0.256
18,000001.SH,600026.SH,20170331,0.065
19,000001.SH,600027.SH,20170331,0.135
20,000001.SH,600028.SH,20170331,1.809
21,000001.SH,600029.SH,20170331,0.187
22,000001.SH,600030.SH,20170331,0.523
23,000001.SH,600031.SH,20170331,0.181
24,000001.SH,600033.SH,20170331,0.035
25,000001.SH,600035.SH,20170331,0.033
26,000001.SH,600036.SH,20170331,1.304
27,000001.SH,600037.SH,20170331,0.069
28,000001.SH,600038.SH,20170331,0.097
29,000001.SH,600039.SH,20170331,0.05
30,000001.SH,600048.SH,20170331,0.373
31,000001.SH,600050.SH,20170331,0.522
32,000001.SH,600051.SH,20170331,0.012
33,000001.SH,600052.SH,20170331,0.018
34,000001.SH,600053.SH,20170331,0.056
35,000001.SH,600054.SH,20170331,0.029
36,000001.SH,600055.SH,20170331,0.021
37,000001.SH,600090.SH,20170331,0.051
38,000001.SH,600091.SH,20170331,0.012
39,000001.SH,600093.SH,20170331,0.05
40,000001.SH,600094.SH,20170331,0.061
41,000001.SH,600095.SH,20170331,0.014
42,000001.SH,600096.SH,20170331,0.038
43,000001.SH,600097.SH,20170331,0.012
44,000001.SH,600098.SH,20170331,0.085
45,000001.SH,600099.SH,20170331,0.012
46,000001.SH,600100.SH,20170331,0.133
47,000001.SH,600101.SH,20170331,0.013
48,000001.SH,600103.SH,20170331,0.03
49,000001.SH,600104.SH,20170331,0.978
50,000001.SH,600105.SH,20170331,0.031
51,000001.SH,600106.SH,20170331,0.024
52,000001.SH,600107.SH,20170331,0.016
53,000001.SH,600108.SH,20170331,0.034
54,000001.SH,600109.SH,20170331,0.137
55,000001.SH,600110.SH,20170331,0.051
56,000001.SH,600111.SH,20170331,0.145
57,000001.SH,600112.SH,20170331,0.018
58,000001.SH,600113.SH,20170331,0.019
59,000001.SH,600114.SH,20170331,0.025
60,000001.SH,600115.SH,20170331,0.222
61,000001.SH,600116.SH,20170331,0.038
62,000001.SH,600117.SH,20170331,0.021
63,000001.SH,600118.SH,20170331,0.125
64,000001.SH,600119.SH,20170331,0.022
65,000001.SH,600120.SH,20170331,0.046
66,000001.SH,600121.SH,20170331,0.017
67,000001.SH,600122.SH,20170331,0.049
68,000001.SH,600123.SH,20170331,0.029
69,000001.SH,600125.SH,20170331,0.042
70,000001.SH,600126.SH,20170331,0.071
71,000001.SH,600127.SH,20170331,0.015
72,000001.SH,600128.SH,20170331,0.012
73,000001.SH,600129.SH,20170331,0.025
74,000001.SH,600130.SH,20170331,0.019
75,000001.SH,600131.SH,20170331,0.018
76,000001.SH,600132.SH,20170331,0.035
77,000001.SH,600133.SH,20170331,0.017
78,000001.SH,600135.SH,20170331,0.018
79,000001.SH,600136.SH,20170331,0.027
80,000001.SH,600137.SH,20170331,0.015
81,000001.SH,600138.SH,20170331,0.052
82,000001.SH,600139.SH,20170331,0.028
83,000001.SH,600141.SH,20170331,0.025
84,000001.SH,600143.SH,20170331,0.069
85,000001.SH,600145.SH,20170331,0.009
86,000001.SH,600146.SH,20170331,0.055
87,000001.SH,600148.SH,20170331,0.016
88,000001.SH,600149.SH,20170331,0.021
89,000001.SH,600150.SH,20170331,0.129
90,000001.SH,600151.SH,20170331,0.052
91,000001.SH,600152.SH,20170331,0.011
92,000001.SH,600153.SH,20170331,0.103
93,000001.SH,600155.SH,20170331,0.074
94,000001.SH,600156.SH,20170331,0.013
95,000001.SH,600157.SH,20170331,0.162
96,000001.SH,600158.SH,20170331,0.051
97,000001.SH,600159.SH,20170331,0.015
98,000001.SH,600160.SH,20170331,0.078
99,000001.SH,600161.SH,20170331,0.067
100,000001.SH,600162.SH,20170331,0.042
101,000001.SH,600163.SH,20170331,0.02
102,000001.SH,600165.SH,20170331,0.038
103,000001.SH,600166.SH,20170331,0.072
104,000001.SH,600167.SH,20170331,0.048
105,000001.SH,600168.SH,20170331,0.024
106,000001.SH,600169.SH,20170331,0.037
107,000001.SH,600170.SH,20170331,0.115
108,000001.SH,600171.SH,20170331,0.029
109,000001.SH,600172.SH,20170331,0.043
110,000001.SH,600173.SH,20170331,0.027
111,000001.SH,600056.SH,20170331,0.083
112,000001.SH,600057.SH,20170331,0.043
113,000001.SH,600058.SH,20170331,0.05
114,000001.SH,600059.SH,20170331,0.027
115,000001.SH,600060.SH,20170331,0.078
116,000001.SH,600061.SH,20170331,0.183
117,000001.SH,600062.SH,20170331,0.057
118,000001.SH,600063.SH,20170331,0.026
119,000001.SH,600064.SH,20170331,0.042
120,000001.SH,600066.SH,20170331,0.157
121,000001.SH,600067.SH,20170331,0.034
122,000001.SH,600068.SH,20170331,0.179
123,000001.SH,600069.SH,20170331,0.045
