,index_code,con_code,trade_date,weight
0,000001.SH,603198.SH,20160229,0.064
1,000001.SH,601558.SH,20160229,0.076
2,000001.SH,601288.SH,20160229,3.887
3,000001.SH,600810.SH,20160229,0.012
4,000001.SH,600177.SH,20160229,0.112
5,000001.SH,600959.SH,20160229,0.172
6,000001.SH,600647.SH,20160229,0.012
7,000001.SH,600508.SH,20160229,0.028
8,000001.SH,600597.SH,20160229,0.059
9,000001.SH,600429.SH,20160229,0.042
10,000001.SH,603885.SH,20160229,0.107
11,000001.SH,600747.SH,20160229,0.026
12,000001.SH,603918.SH,20160229,0.018
13,000001.SH,600592.SH,20160229,0.015
14,000001.SH,601006.SH,20160229,0.427
15,000001.SH,600826.SH,20160229,0.043
16,000001.SH,603698.SH,20160229,0.042
17,000001.SH,603010.SH,20160229,0.028
18,000001.SH,600218.SH,20160229,0.013
19,000001.SH,601328.SH,20160229,0.897
20,000001.SH,600497.SH,20160229,0.07
21,000001.SH,600320.SH,20160229,0.049
22,000001.SH,600331.SH,20160229,0.047
23,000001.SH,600179.SH,20160229,0.022
24,000001.SH,600114.SH,20160229,0.018
25,000001.SH,603333.SH,20160229,0.02
26,000001.SH,600576.SH,20160229,0.046
27,000001.SH,600552.SH,20160229,0.023
28,000001.SH,600470.SH,20160229,0.016
29,000001.SH,600731.SH,20160229,0.012
30,000001.SH,600727.SH,20160229,0.011
31,000001.SH,601009.SH,20160229,0.217
32,000001.SH,600578.SH,20160229,0.094
33,000001.SH,603166.SH,20160229,0.036
34,000001.SH,600485.SH,20160229,0.237
35,000001.SH,603025.SH,20160229,0.056
36,000001.SH,600231.SH,20160229,0.034
37,000001.SH,600255.SH,20160229,0.03
38,000001.SH,600287.SH,20160229,0.014
39,000001.SH,600243.SH,20160229,0.014
40,000001.SH,600819.SH,20160229,0.02
41,000001.SH,600139.SH,20160229,0.023
42,000001.SH,600833.SH,20160229,0.014
43,000001.SH,603369.SH,20160229,0.059
44,000001.SH,600019.SH,20160229,0.369
45,000001.SH,900948.SH,20160229,0.028
46,000001.SH,603100.SH,20160229,0.021
47,000001.SH,600011.SH,20160229,0.32
48,000001.SH,600845.SH,20160229,0.043
49,000001.SH,600094.SH,20160229,0.052
50,000001.SH,600116.SH,20160229,0.032
51,000001.SH,600031.SH,20160229,0.165
52,000001.SH,600774.SH,20160229,0.012
53,000001.SH,600636.SH,20160229,0.022
54,000001.SH,601877.SH,20160229,0.098
55,000001.SH,601118.SH,20160229,0.084
56,000001.SH,600088.SH,20160229,0.027
