,index_code,con_code,trade_date,weight
0,000001.SH,600000.SH,20180928,1.035
1,000001.SH,600004.SH,20180928,0.088
2,000001.SH,600006.SH,20180928,0.026
3,000001.SH,600007.SH,20180928,0.051
4,000001.SH,600008.SH,20180928,0.061
5,000001.SH,600009.SH,20180928,0.376
6,000001.SH,600010.SH,20180928,0.251
7,000001.SH,600011.SH,20180928,0.269
8,000001.SH,600012.SH,20180928,0.022
9,000001.SH,600015.SH,20180928,0.348
10,000001.SH,600016.SH,20180928,0.747
11,000001.SH,600017.SH,20180928,0.031
12,000001.SH,600018.SH,20180928,0.416
13,000001.SH,600019.SH,20180928,0.581
14,000001.SH,600020.SH,20180928,0.027
15,000001.SH,600021.SH,20180928,0.065
16,000001.SH,600022.SH,20180928,0.066
17,000001.SH,600023.SH,20180928,0.23
18,000001.SH,600025.SH,20180928,0.169
19,000001.SH,600026.SH,20180928,0.04
20,000001.SH,600027.SH,20180928,0.114
21,000001.SH,600028.SH,20180928,2.26
22,000001.SH,600029.SH,20180928,0.158
23,000001.SH,600030.SH,20180928,0.545
24,000001.SH,600031.SH,20180928,0.227
25,000001.SH,600033.SH,20180928,0.027
26,000001.SH,600035.SH,20180928,0.018
27,000001.SH,600036.SH,20180928,2.103
28,000001.SH,600037.SH,20180928,0.046
29,000001.SH,600038.SH,20180928,0.078
30,000001.SH,600039.SH,20180928,0.041
31,000001.SH,600048.SH,20180928,0.479
32,000001.SH,600050.SH,20180928,0.574
33,000001.SH,600051.SH,20180928,0.006
34,000001.SH,600052.SH,20180928,0.009
35,000001.SH,600053.SH,20180928,0.019
36,000001.SH,600054.SH,20180928,0.018
37,000001.SH,600055.SH,20180928,0.015
38,000001.SH,600056.SH,20180928,0.06
39,000001.SH,600057.SH,20180928,0.037
40,000001.SH,600058.SH,20180928,0.026
41,000001.SH,600059.SH,20180928,0.02
42,000001.SH,600060.SH,20180928,0.044
43,000001.SH,600061.SH,20180928,0.117
44,000001.SH,600062.SH,20180928,0.054
45,000001.SH,600063.SH,20180928,0.018
46,000001.SH,600064.SH,20180928,0.029
47,000001.SH,600066.SH,20180928,0.108
48,000001.SH,600067.SH,20180928,0.02
49,000001.SH,600068.SH,20180928,0.112
50,000001.SH,600069.SH,20180928,0.018
51,000001.SH,600070.SH,20180928,0.011
52,000001.SH,600071.SH,20180928,0.007
53,000001.SH,600072.SH,20180928,0.02
54,000001.SH,600073.SH,20180928,0.022
55,000001.SH,600074.SH,20180928,0.01
56,000001.SH,600075.SH,20180928,0.018
