,index_code,con_code,trade_date,weight
0,000001.SH,600123.SH,20160129,0.035
1,000001.SH,603158.SH,20160129,0.017
2,000001.SH,600643.SH,20160129,0.059
3,000001.SH,600281.SH,20160129,0.011
4,000001.SH,600658.SH,20160129,0.025
5,000001.SH,601398.SH,20160129,4.816
6,000001.SH,603012.SH,20160129,0.023
7,000001.SH,900921.SH,20160129,0.003
8,000001.SH,600682.SH,20160129,0.099
9,000001.SH,600671.SH,20160129,0.015
10,000001.SH,601616.SH,20160129,0.026
11,000001.SH,600837.SH,20160129,0.427
12,000001.SH,600103.SH,20160129,0.025
13,000001.SH,600687.SH,20160129,0.1
14,000001.SH,600802.SH,20160129,0.011
15,000001.SH,601929.SH,20160129,0.054
16,000001.SH,601011.SH,20160129,0.038
17,000001.SH,600861.SH,20160129,0.018
18,000001.SH,601518.SH,20160129,0.02
19,000001.SH,600525.SH,20160129,0.062
20,000001.SH,601106.SH,20160129,0.154
21,000001.SH,600273.SH,20160129,0.041
22,000001.SH,600121.SH,20160129,0.02
23,000001.SH,600606.SH,20160129,0.622
24,000001.SH,600872.SH,20160129,0.038
25,000001.SH,600657.SH,20160129,0.032
26,000001.SH,603118.SH,20160129,0.042
27,000001.SH,600667.SH,20160129,0.029
28,000001.SH,603568.SH,20160129,0.067
29,000001.SH,600567.SH,20160129,0.048
30,000001.SH,600612.SH,20160129,0.05
31,000001.SH,600962.SH,20160129,0.014
32,000001.SH,600579.SH,20160129,0.018
33,000001.SH,603309.SH,20160129,0.033
34,000001.SH,600721.SH,20160129,0.018
35,000001.SH,600724.SH,20160129,0.028
36,000001.SH,600823.SH,20160129,0.076
37,000001.SH,600761.SH,20160129,0.025
38,000001.SH,600751.SH,20160129,0.062
39,000001.SH,900938.SH,20160129,0.005
40,000001.SH,600683.SH,20160129,0.028
41,000001.SH,601000.SH,20160129,0.081
42,000001.SH,600673.SH,20160129,0.081
43,000001.SH,600973.SH,20160129,0.02
44,000001.SH,600019.SH,20160129,0.374
45,000001.SH,600363.SH,20160129,0.026
46,000001.SH,603022.SH,20160129,0.015
47,000001.SH,600983.SH,20160129,0.032
48,000001.SH,600258.SH,20160129,0.023
49,000001.SH,600780.SH,20160129,0.024
50,000001.SH,600980.SH,20160129,0.012
51,000001.SH,600446.SH,20160129,0.117
52,000001.SH,900935.SH,20160129,0.007
53,000001.SH,603969.SH,20160129,0.022
54,000001.SH,600665.SH,20160129,0.017
55,000001.SH,600698.SH,20160129,0.015
56,000001.SH,600340.SH,20160129,0.29
57,000001.SH,601969.SH,20160129,0.082
58,000001.SH,601567.SH,20160129,0.053
59,000001.SH,600279.SH,20160129,0.022
60,000001.SH,601985.SH,20160129,0.48
61,000001.SH,600255.SH,20160129,0.03
62,000001.SH,600118.SH,20160129,0.156
63,000001.SH,603006.SH,20160129,0.017
64,000001.SH,603808.SH,20160129,0.025
65,000001.SH,600323.SH,20160129,0.039
66,000001.SH,600512.SH,20160129,0.018
67,000001.SH,600021.SH,20160129,0.092
68,000001.SH,600353.SH,20160129,0.017
