,index_code,con_code,trade_date,weight
0,399300.SZ,600926.SH,20180330,0.04
1,399300.SZ,600547.SH,20180330,0.19
2,399300.SZ,600100.SH,20180330,0.164
3,399300.SZ,002081.SZ,20180330,0.182
4,399300.SZ,600115.SH,20180330,0.249
5,399300.SZ,601211.SH,20180330,0.565
6,399300.SZ,600837.SH,20180330,0.82
7,399300.SZ,300003.SZ,20180330,0.318
8,399300.SZ,002470.SZ,20180330,0.12
9,399300.SZ,002007.SZ,20180330,0.148
10,399300.SZ,300124.SZ,20180330,0.311
11,399300.SZ,000898.SZ,20180330,0.097
12,399300.SZ,600570.SH,20180330,0.261
13,399300.SZ,002465.SZ,20180330,0.15
14,399300.SZ,601398.SH,20180330,1.158
15,399300.SZ,002841.SZ,20180330,0.03
16,399300.SZ,002424.SZ,20180330,0.054
17,399300.SZ,601766.SH,20180330,0.647
18,399300.SZ,000983.SZ,20180330,0.109
19,399300.SZ,601611.SH,20180330,0.068
20,399300.SZ,600068.SH,20180330,0.214
21,399300.SZ,000627.SZ,20180330,0.101
22,399300.SZ,601800.SH,20180330,0.173
23,399300.SZ,601216.SH,20180330,0.14
24,399300.SZ,600406.SH,20180330,0.249
25,399300.SZ,600895.SH,20180330,0.092
26,399300.SZ,600893.SH,20180330,0.224
27,399300.SZ,000001.SZ,20180330,0.825
28,399300.SZ,002714.SZ,20180330,0.139
29,399300.SZ,601989.SH,20180330,0.438
30,399300.SZ,601155.SH,20180330,0.28
31,399300.SZ,601099.SH,20180330,0.173
32,399300.SZ,002202.SZ,20180330,0.325
33,399300.SZ,000100.SZ,20180330,0.248
34,399300.SZ,603993.SH,20180330,0.198
35,399300.SZ,601600.SH,20180330,0.274
36,399300.SZ,000776.SZ,20180330,0.43
37,399300.SZ,601997.SH,20180330,0.175
38,399300.SZ,601818.SH,20180330,0.573
39,399300.SZ,601006.SH,20180330,0.434
40,399300.SZ,601966.SH,20180330,0.074
41,399300.SZ,002310.SZ,20180330,0.245
42,399300.SZ,002153.SZ,20180330,0.076
43,399300.SZ,600074.SH,20180330,0.022
44,399300.SZ,002304.SZ,20180330,0.574
45,399300.SZ,002146.SZ,20180330,0.154
46,399300.SZ,000725.SZ,20180330,1.112
47,399300.SZ,000002.SZ,20180330,1.427
48,399300.SZ,601988.SH,20180330,0.73
49,399300.SZ,600522.SH,20180330,0.232
