,index_code,con_code,trade_date,weight
0,399300.SZ,603993.SH,20170630,0.189
1,399300.SZ,603858.SH,20170630,0.052
2,399300.SZ,603160.SH,20170630,0.047
3,399300.SZ,601998.SH,20170630,0.185
4,399300.SZ,601997.SH,20170630,0.105
5,399300.SZ,600887.SH,20170630,1.261
6,399300.SZ,600886.SH,20170630,0.309
7,399300.SZ,600871.SH,20170630,0.058
8,399300.SZ,600837.SH,20170630,1.154
9,399300.SZ,600827.SH,20170630,0.125
10,399300.SZ,600820.SH,20170630,0.183
11,399300.SZ,600816.SH,20170630,0.238
12,399300.SZ,600804.SH,20170630,0.193
13,399300.SZ,600795.SH,20170630,0.408
14,399300.SZ,600741.SH,20170630,0.367
15,399300.SZ,600739.SH,20170630,0.212
16,399300.SZ,600737.SH,20170630,0.093
17,399300.SZ,600718.SH,20170630,0.13
18,399300.SZ,600705.SH,20170630,0.244
19,399300.SZ,600704.SH,20170630,0.121
20,399300.SZ,600703.SH,20170630,0.463
21,399300.SZ,600690.SH,20170630,0.441
22,399300.SZ,600688.SH,20170630,0.139
23,399300.SZ,600685.SH,20170630,0.086
24,399300.SZ,600682.SH,20170630,0.156
25,399300.SZ,600674.SH,20170630,0.208
26,399300.SZ,600663.SH,20170630,0.167
27,399300.SZ,600660.SH,20170630,0.351
28,399300.SZ,600649.SH,20170630,0.128
29,399300.SZ,600637.SH,20170630,0.275
30,399300.SZ,600606.SH,20170630,0.274
31,399300.SZ,600588.SH,20170630,0.12
32,399300.SZ,600585.SH,20170630,0.437
33,399300.SZ,600583.SH,20170630,0.132
34,399300.SZ,600570.SH,20170630,0.222
35,399300.SZ,600549.SH,20170630,0.089
36,399300.SZ,600547.SH,20170630,0.206
37,399300.SZ,600535.SH,20170630,0.259
38,399300.SZ,600522.SH,20170630,0.248
39,399300.SZ,600519.SH,20170630,2.277
40,399300.SZ,600518.SH,20170630,0.62
41,399300.SZ,600498.SH,20170630,0.127
42,399300.SZ,600489.SH,20170630,0.166
43,399300.SZ,600485.SH,20170630,0.246
44,399300.SZ,600482.SH,20170630,0.084
45,399300.SZ,600446.SH,20170630,0.085
46,399300.SZ,600436.SH,20170630,0.177
47,399300.SZ,600415.SH,20170630,0.189
48,399300.SZ,600406.SH,20170630,0.247
49,399300.SZ,600383.SH,20170630,0.249
50,399300.SZ,600376.SH,20170630,0.113
51,399300.SZ,600373.SH,20170630,0.124
52,399300.SZ,600372.SH,20170630,0.088
53,399300.SZ,600369.SH,20170630,0.152
54,399300.SZ,600362.SH,20170630,0.168
55,399300.SZ,600352.SH,20170630,0.208
56,399300.SZ,600340.SH,20170630,0.381
57,399300.SZ,600332.SH,20170630,0.157
58,399300.SZ,600309.SH,20170630,0.376
59,399300.SZ,600297.SH,20170630,0.155
60,399300.SZ,600276.SH,20170630,0.821
61,399300.SZ,600271.SH,20170630,0.222
62,399300.SZ,600256.SH,20170630,0.125
63,399300.SZ,600233.SH,20170630,0.064
64,399300.SZ,600221.SH,20170630,0.203
65,399300.SZ,600208.SH,20170630,0.186
66,399300.SZ,600196.SH,20170630,0.299
67,399300.SZ,600188.SH,20170630,0.045
68,399300.SZ,600177.SH,20170630,0.209
69,399300.SZ,600170.SH,20170630,0.163
70,399300.SZ,600157.SH,20170630,0.17
71,399300.SZ,600153.SH,20170630,0.176
72,399300.SZ,600150.SH,20170630,0.151
73,399300.SZ,600118.SH,20170630,0.158
74,399300.SZ,600115.SH,20170630,0.192
75,399300.SZ,600111.SH,20170630,0.237
76,399300.SZ,600109.SH,20170630,0.238
77,399300.SZ,600104.SH,20170630,1.045
78,399300.SZ,600100.SH,20170630,0.241
79,399300.SZ,600089.SH,20170630,0.371
80,399300.SZ,600085.SH,20170630,0.184
81,399300.SZ,600074.SH,20170630,0.12
82,399300.SZ,600068.SH,20170630,0.298
83,399300.SZ,600066.SH,20170630,0.28
84,399300.SZ,600061.SH,20170630,0.166
85,399300.SZ,600060.SH,20170630,0.114
86,399300.SZ,600050.SH,20170630,0.608
87,399300.SZ,600048.SH,20170630,0.681
88,399300.SZ,600038.SH,20170630,0.104
89,399300.SZ,600037.SH,20170630,0.097
90,399300.SZ,600036.SH,20170630,2.369
91,399300.SZ,600031.SH,20170630,0.299
92,399300.SZ,600030.SH,20170630,1.287
93,399300.SZ,600029.SH,20170630,0.293
94,399300.SZ,600028.SH,20170630,0.599
95,399300.SZ,600023.SH,20170630,0.214
96,399300.SZ,600021.SH,20170630,0.099
97,399300.SZ,600019.SH,20170630,0.57
98,399300.SZ,600018.SH,20170630,0.198
99,399300.SZ,600016.SH,20170630,1.867
100,399300.SZ,600015.SH,20170630,0.568
101,399300.SZ,600010.SH,20170630,0.288
102,399300.SZ,600009.SH,20170630,0.345
103,399300.SZ,600008.SH,20170630,0.152
104,399300.SZ,600000.SH,20170630,1.366
105,399300.SZ,300315.SZ,20170630,0.152
106,399300.SZ,300251.SZ,20170630,0.069
107,399300.SZ,300168.SZ,20170630,0.1
108,399300.SZ,300144.SZ,20170630,0.146
109,399300.SZ,300133.SZ,20170630,0.075
110,399300.SZ,300124.SZ,20170630,0.245
111,399300.SZ,300104.SZ,20170630,0.353
112,399300.SZ,300072.SZ,20170630,0.319
113,399300.SZ,300070.SZ,20170630,0.337
114,399300.SZ,300059.SZ,20170630,0.297
115,399300.SZ,300033.SZ,20170630,0.128
116,399300.SZ,300027.SZ,20170630,0.13
117,399300.SZ,300024.SZ,20170630,0.205
118,399300.SZ,300017.SZ,20170630,0.167
119,399300.SZ,002841.SZ,20170630,0.032
120,399300.SZ,002839.SZ,20170630,0.03
121,399300.SZ,002831.SZ,20170630,0.032
122,399300.SZ,002797.SZ,20170630,0.034
123,399300.SZ,002739.SZ,20170630,0.23
124,399300.SZ,002736.SZ,20170630,0.313
125,399300.SZ,002714.SZ,20170630,0.091
126,399300.SZ,002673.SZ,20170630,0.239
127,399300.SZ,002602.SZ,20170630,0.107
128,399300.SZ,002594.SZ,20170630,0.261
129,399300.SZ,002558.SZ,20170630,0.108
130,399300.SZ,002555.SZ,20170630,0.102
131,399300.SZ,002508.SZ,20170630,0.198
