,index_code,con_code,trade_date,weight
0,399300.SZ,600373.SH,20160930,0.146
1,399300.SZ,000825.SZ,20160930,0.091
2,399300.SZ,601727.SH,20160930,0.3
3,399300.SZ,000917.SZ,20160930,0.201
4,399300.SZ,000156.SZ,20160930,0.088
5,399300.SZ,600369.SH,20160930,0.231
6,399300.SZ,600685.SH,20160930,0.075
7,399300.SZ,000783.SZ,20160930,0.4
8,399300.SZ,002236.SZ,20160930,0.256
9,399300.SZ,600873.SH,20160930,0.128
10,399300.SZ,000061.SZ,20160930,0.117
11,399300.SZ,002673.SZ,20160930,0.377
12,399300.SZ,300002.SZ,20160930,0.145
13,399300.SZ,600340.SH,20160930,0.284
14,399300.SZ,601818.SH,20160930,0.686
15,399300.SZ,600406.SH,20160930,0.27
16,399300.SZ,002202.SZ,20160930,0.279
17,399300.SZ,600016.SH,20160930,2.488
18,399300.SZ,601288.SH,20160930,1.36
19,399300.SZ,300146.SZ,20160930,0.105
20,399300.SZ,000002.SZ,20160930,2.314
21,399300.SZ,600737.SH,20160930,0.133
22,399300.SZ,601328.SH,20160930,1.727
23,399300.SZ,000800.SZ,20160930,0.097
24,399300.SZ,601117.SH,20160930,0.124
25,399300.SZ,000503.SZ,20160930,0.387
26,399300.SZ,600666.SH,20160930,0.076
27,399300.SZ,300124.SZ,20160930,0.205
28,399300.SZ,601992.SH,20160930,0.123
29,399300.SZ,600022.SH,20160930,0.047
30,399300.SZ,002129.SZ,20160930,0.124
31,399300.SZ,002294.SZ,20160930,0.099
32,399300.SZ,601628.SH,20160930,0.405
33,399300.SZ,600704.SH,20160930,0.134
34,399300.SZ,601106.SH,20160930,0.155
35,399300.SZ,601808.SH,20160930,0.08
36,399300.SZ,600170.SH,20160930,0.137
37,399300.SZ,601608.SH,20160930,0.075
38,399300.SZ,600674.SH,20160930,0.217
39,399300.SZ,600196.SH,20160930,0.306
40,399300.SZ,000559.SZ,20160930,0.189
41,399300.SZ,601633.SH,20160930,0.146
42,399300.SZ,600352.SH,20160930,0.238
43,399300.SZ,600332.SH,20160930,0.156
44,399300.SZ,600705.SH,20160930,0.331
45,399300.SZ,002241.SZ,20160930,0.315
46,399300.SZ,600027.SH,20160930,0.137
47,399300.SZ,600104.SH,20160930,0.821
48,399300.SZ,600031.SH,20160930,0.237
49,399300.SZ,000792.SZ,20160930,0.158
50,399300.SZ,600688.SH,20160930,0.147
51,399300.SZ,601099.SH,20160930,0.381
52,399300.SZ,300003.SZ,20160930,0.183
53,399300.SZ,601179.SH,20160930,0.12
54,399300.SZ,000001.SZ,20160930,0.708
55,399300.SZ,600271.SH,20160930,0.278
56,399300.SZ,601021.SH,20160930,0.123
57,399300.SZ,000402.SZ,20160930,0.2
58,399300.SZ,601718.SH,20160930,0.134
59,399300.SZ,600068.SH,20160930,0.248
60,399300.SZ,600157.SH,20160930,0.169
61,399300.SZ,600066.SH,20160930,0.333
62,399300.SZ,601989.SH,20160930,0.647
63,399300.SZ,002152.SZ,20160930,0.137
64,399300.SZ,600256.SH,20160930,0.146
65,399300.SZ,002027.SZ,20160930,0.099
66,399300.SZ,000898.SZ,20160930,0.095
67,399300.SZ,601991.SH,20160930,0.131
68,399300.SZ,002424.SZ,20160930,0.106
69,399300.SZ,600028.SH,20160930,0.581
70,399300.SZ,000686.SZ,20160930,0.195
71,399300.SZ,600415.SH,20160930,0.251
72,399300.SZ,600383.SH,20160930,0.307
73,399300.SZ,601888.SH,20160930,0.25
74,399300.SZ,300059.SZ,20160930,0.465
75,399300.SZ,600115.SH,20160930,0.277
76,399300.SZ,600372.SH,20160930,0.114
77,399300.SZ,000728.SZ,20160930,0.274
78,399300.SZ,002252.SZ,20160930,0.251
79,399300.SZ,600100.SH,20160930,0.278
80,399300.SZ,600009.SH,20160930,0.295
81,399300.SZ,300104.SZ,20160930,0.498
82,399300.SZ,600008.SH,20160930,0.115
83,399300.SZ,300251.SZ,20160930,0.109
