,index_code,con_code,trade_date,weight
0,399300.SZ,001979.SZ,20160601,0.3994
1,399300.SZ,601985.SH,20160601,0.3849
2,399300.SZ,603885.SH,20160601,0.0452
3,399300.SZ,600959.SH,20160601,0.0994
4,399300.SZ,601021.SH,20160601,0.1414
5,399300.SZ,002739.SZ,20160601,0.1182
6,399300.SZ,600023.SH,20160601,0.1722
7,399300.SZ,000333.SZ,20160601,0.8736
8,399300.SZ,601808.SH,20160601,0.0885
9,399300.SZ,601939.SH,20160601,0.3906
10,399300.SZ,601169.SH,20160601,1.2884
11,399300.SZ,601969.SH,20160601,0.0272
12,399300.SZ,601016.SH,20160601,0.0226
13,399300.SZ,601238.SH,20160601,0.1569
14,399300.SZ,601608.SH,20160601,0.0857
15,399300.SZ,603288.SH,20160601,0.0976
16,399300.SZ,603993.SH,20160601,0.1315
17,399300.SZ,603000.SH,20160601,0.1122
18,399300.SZ,300315.SZ,20160601,0.2021
19,399300.SZ,601231.SH,20160601,0.0414
20,399300.SZ,601928.SH,20160601,0.0986
21,399300.SZ,601800.SH,20160601,0.2012
22,399300.SZ,601555.SH,20160601,0.3133
23,399300.SZ,601225.SH,20160601,0.1077
24,399300.SZ,601669.SH,20160601,0.2952
25,399300.SZ,300251.SZ,20160601,0.1309
26,399300.SZ,002594.SZ,20160601,0.4455
27,399300.SZ,601992.SH,20160601,0.1239
28,399300.SZ,601258.SH,20160601,0.106
29,399300.SZ,601216.SH,20160601,0.1116
30,399300.SZ,601933.SH,20160601,0.2096
31,399300.SZ,300146.SZ,20160601,0.0973
32,399300.SZ,601211.SH,20160601,0.3326
33,399300.SZ,002736.SZ,20160601,0.2245
34,399300.SZ,000166.SZ,20160601,0.4472
35,399300.SZ,300144.SZ,20160601,0.1711
36,399300.SZ,600958.SH,20160601,0.219
37,399300.SZ,600998.SH,20160601,0.069
38,399300.SZ,002500.SZ,20160601,0.2075
39,399300.SZ,601818.SH,20160601,0.7038
40,399300.SZ,601098.SH,20160601,0.1509
41,399300.SZ,002475.SZ,20160601,0.1699
42,399300.SZ,601336.SH,20160601,0.3136
43,399300.SZ,300133.SZ,20160601,0.131
44,399300.SZ,601377.SH,20160601,0.5187
45,399300.SZ,002470.SZ,20160601,0.1129
46,399300.SZ,300104.SZ,20160601,0.6495
47,399300.SZ,601018.SH,20160601,0.2518
48,399300.SZ,002465.SZ,20160601,0.2399
49,399300.SZ,300124.SZ,20160601,0.2105
50,399300.SZ,601718.SH,20160601,0.1467
51,399300.SZ,002450.SZ,20160601,0.5111
52,399300.SZ,601118.SH,20160601,0.0775
53,399300.SZ,300070.SZ,20160601,0.2774
54,399300.SZ,002456.SZ,20160601,0.2496
55,399300.SZ,002422.SZ,20160601,0.1518
56,399300.SZ,002415.SZ,20160601,0.4625
57,399300.SZ,300059.SZ,20160601,0.5583
58,399300.SZ,002399.SZ,20160601,0.0805
59,399300.SZ,002410.SZ,20160601,0.106
60,399300.SZ,300058.SZ,20160601,0.1803
61,399300.SZ,601158.SH,20160601,0.047
62,399300.SZ,002385.SZ,20160601,0.2436
63,399300.SZ,601106.SH,20160601,0.1696
64,399300.SZ,601179.SH,20160601,0.131
65,399300.SZ,601688.SH,20160601,0.7054
66,399300.SZ,002375.SZ,20160601,0.0919
67,399300.SZ,002353.SZ,20160601,0.1107
68,399300.SZ,300027.SZ,20160601,0.3528
69,399300.SZ,300015.SZ,20160601,0.1562
70,399300.SZ,300017.SZ,20160601,0.381
71,399300.SZ,300003.SZ,20160601,0.1872
72,399300.SZ,601117.SH,20160601,0.1289
73,399300.SZ,601618.SH,20160601,0.2176
74,399300.SZ,601989.SH,20160601,0.6755
75,399300.SZ,601888.SH,20160601,0.2052
76,399300.SZ,600999.SH,20160601,0.5671
77,399300.SZ,002294.SZ,20160601,0.0984
78,399300.SZ,002292.SZ,20160601,0.1885
79,399300.SZ,601727.SH,20160601,0.2732
80,399300.SZ,601633.SH,20160601,0.1223
81,399300.SZ,300002.SZ,20160601,0.1237
82,399300.SZ,601766.SH,20160601,1.0501
83,399300.SZ,601788.SH,20160601,0.2334
84,399300.SZ,601668.SH,20160601,0.9747
85,399300.SZ,601288.SH,20160601,1.4429
86,399300.SZ,601198.SH,20160601,0.1427
87,399300.SZ,002673.SZ,20160601,0.322
88,399300.SZ,601901.SH,20160601,0.3555
89,399300.SZ,002241.SZ,20160601,0.2971
90,399300.SZ,002252.SZ,20160601,0.2464
91,399300.SZ,002236.SZ,20160601,0.2744
92,399300.SZ,002230.SZ,20160601,0.3156
93,399300.SZ,601186.SH,20160601,0.4147
94,399300.SZ,601958.SH,20160601,0.1006
95,399300.SZ,601898.SH,20160601,0.1052
96,399300.SZ,601099.SH,20160601,0.3459
97,399300.SZ,601899.SH,20160601,0.3466
98,399300.SZ,300024.SZ,20160601,0.3314
99,399300.SZ,601601.SH,20160601,1.0152
100,399300.SZ,601866.SH,20160601,0.1637
101,399300.SZ,002202.SZ,20160601,0.2843
102,399300.SZ,601390.SH,20160601,0.4815
103,399300.SZ,002195.SZ,20160601,0.0882
104,399300.SZ,601857.SH,20160601,0.4247
105,399300.SZ,002304.SZ,20160601,0.5042
106,399300.SZ,601088.SH,20160601,0.3281
107,399300.SZ,601009.SH,20160601,0.4287
108,399300.SZ,002142.SZ,20160601,0.3424
109,399300.SZ,601919.SH,20160601,0.193
110,399300.SZ,601600.SH,20160601,0.2671
