,index_code,con_code,trade_date,weight
0,399300.SZ,001965.SZ,20181101,0.048
1,399300.SZ,002925.SZ,20181101,0.0336
2,399300.SZ,600025.SH,20181101,0.0557
3,399300.SZ,603260.SH,20181101,0.0376
4,399300.SZ,001979.SZ,20181101,0.4648
5,399300.SZ,601155.SH,20181101,0.2351
6,399300.SZ,601108.SH,20181101,0.0325
7,399300.SZ,601228.SH,20181101,0.0799
8,399300.SZ,603833.SH,20181101,0.1005
9,399300.SZ,601881.SH,20181101,0.0967
10,399300.SZ,300408.SZ,20181101,0.2028
11,399300.SZ,603858.SH,20181101,0.1244
12,399300.SZ,600977.SH,20181101,0.098
13,399300.SZ,601611.SH,20181101,0.0579
14,399300.SZ,601212.SH,20181101,0.0292
15,399300.SZ,603799.SH,20181101,0.1741
16,399300.SZ,300433.SZ,20181101,0.0655
17,399300.SZ,603160.SH,20181101,0.0766
18,399300.SZ,601985.SH,20181101,0.2671
19,399300.SZ,600959.SH,20181101,0.0685
20,399300.SZ,601828.SH,20181101,0.0384
21,399300.SZ,601021.SH,20181101,0.0957
22,399300.SZ,002739.SZ,20181101,0.2519
23,399300.SZ,600023.SH,20181101,0.1983
24,399300.SZ,000333.SZ,20181101,1.8426
25,399300.SZ,601808.SH,20181101,0.0592
26,399300.SZ,601939.SH,20181101,0.5628
27,399300.SZ,601169.SH,20181101,0.9322
28,399300.SZ,002714.SZ,20181101,0.1449
29,399300.SZ,601238.SH,20181101,0.0718
30,399300.SZ,603288.SH,20181101,0.5465
31,399300.SZ,603993.SH,20181101,0.0953
32,399300.SZ,601360.SH,20181101,0.0926
33,399300.SZ,601800.SH,20181101,0.1987
34,399300.SZ,601555.SH,20181101,0.1658
35,399300.SZ,601225.SH,20181101,0.3459
36,399300.SZ,002625.SZ,20181101,0.0332
37,399300.SZ,601669.SH,20181101,0.2226
38,399300.SZ,002624.SZ,20181101,0.1057
39,399300.SZ,002608.SZ,20181101,0.0385
40,399300.SZ,300251.SZ,20181101,0.0658
41,399300.SZ,002602.SZ,20181101,0.0978
42,399300.SZ,002601.SZ,20181101,0.0817
43,399300.SZ,002594.SZ,20181101,0.4285
44,399300.SZ,002572.SZ,20181101,0.1215
45,399300.SZ,601992.SH,20181101,0.1152
46,399300.SZ,601216.SH,20181101,0.0957
47,399300.SZ,002558.SZ,20181101,0.1192
48,399300.SZ,002555.SZ,20181101,0.1059
49,399300.SZ,601933.SH,20181101,0.2795
50,399300.SZ,601211.SH,20181101,0.5947
51,399300.SZ,002736.SZ,20181101,0.2282
52,399300.SZ,000166.SZ,20181101,0.3133
53,399300.SZ,300144.SZ,20181101,0.1593
54,399300.SZ,600919.SH,20181101,0.4642
55,399300.SZ,600926.SH,20181101,0.1685
56,399300.SZ,002508.SZ,20181101,0.1034
57,399300.SZ,300136.SZ,20181101,0.2163
58,399300.SZ,600958.SH,20181101,0.3395
59,399300.SZ,002493.SZ,20181101,0.1352
60,399300.SZ,300122.SZ,20181101,0.1808
61,399300.SZ,002500.SZ,20181101,0.1039
62,399300.SZ,601818.SH,20181101,0.6588
63,399300.SZ,002475.SZ,20181101,0.4226
64,399300.SZ,601336.SH,20181101,0.4029
65,399300.SZ,601377.SH,20181101,0.2347
66,399300.SZ,002470.SZ,20181101,0.0932
67,399300.SZ,002468.SZ,20181101,0.0602
68,399300.SZ,601018.SH,20181101,0.1541
69,399300.SZ,300124.SZ,20181101,0.2308
70,399300.SZ,601718.SH,20181101,0.0629
71,399300.SZ,002460.SZ,20181101,0.1919
72,399300.SZ,002450.SZ,20181101,0.3726
73,399300.SZ,002466.SZ,20181101,0.2065
74,399300.SZ,601012.SH,20181101,0.2921
75,399300.SZ,300072.SZ,20181101,0.1394
76,399300.SZ,300070.SZ,20181101,0.1647
77,399300.SZ,002456.SZ,20181101,0.2571
78,399300.SZ,002415.SZ,20181101,0.9719
79,399300.SZ,002411.SZ,20181101,0.0653
80,399300.SZ,300059.SZ,20181101,0.4629
81,399300.SZ,002385.SZ,20181101,0.0735
82,399300.SZ,601688.SH,20181101,0.5834
83,399300.SZ,002352.SZ,20181101,0.1044
84,399300.SZ,300027.SZ,20181101,0.0787
85,399300.SZ,300033.SZ,20181101,0.0864
86,399300.SZ,300015.SZ,20181101,0.2672
87,399300.SZ,300017.SZ,20181101,0.1187
88,399300.SZ,601877.SH,20181101,0.2006
89,399300.SZ,300003.SZ,20181101,0.3184
90,399300.SZ,601117.SH,20181101,0.1182
91,399300.SZ,601618.SH,20181101,0.1745
92,399300.SZ,002310.SZ,20181101,0.1121
93,399300.SZ,601989.SH,20181101,0.3928
94,399300.SZ,601888.SH,20181101,0.5344
95,399300.SZ,600999.SH,20181101,0.3227
96,399300.SZ,002294.SZ,20181101,0.1092
97,399300.SZ,601727.SH,20181101,0.1944
98,399300.SZ,601633.SH,20181101,0.0764
99,399300.SZ,601766.SH,20181101,0.6492
100,399300.SZ,601788.SH,20181101,0.197
101,399300.SZ,601668.SH,20181101,1.162
102,399300.SZ,601229.SH,20181101,0.6793
103,399300.SZ,601997.SH,20181101,0.169
104,399300.SZ,601838.SH,20181101,0.0358
105,399300.SZ,601288.SH,20181101,1.5136
106,399300.SZ,601198.SH,20181101,0.1432
107,399300.SZ,002673.SZ,20181101,0.1501
