,index_code,con_code,trade_date,weight
0,399300.SZ,603993.SH,20170331,0.19
1,399300.SZ,603885.SH,20170331,0.062
2,399300.SZ,603000.SH,20170331,0.095
3,399300.SZ,601998.SH,20170331,0.214
4,399300.SZ,601989.SH,20170331,0.709
5,399300.SZ,601988.SH,20170331,0.81
6,399300.SZ,601985.SH,20170331,0.352
7,399300.SZ,601958.SH,20170331,0.078
8,399300.SZ,601939.SH,20170331,0.414
9,399300.SZ,601933.SH,20170331,0.219
10,399300.SZ,601928.SH,20170331,0.08
11,399300.SZ,601919.SH,20170331,0.234
12,399300.SZ,601901.SH,20170331,0.347
13,399300.SZ,601899.SH,20170331,0.388
14,399300.SZ,601888.SH,20170331,0.287
15,399300.SZ,601877.SH,20170331,0.089
16,399300.SZ,601872.SH,20170331,0.12
17,399300.SZ,601866.SH,20170331,0.136
18,399300.SZ,601857.SH,20170331,0.397
19,399300.SZ,601818.SH,20170331,0.68
20,399300.SZ,601800.SH,20170331,0.284
21,399300.SZ,601788.SH,20170331,0.311
22,399300.SZ,601766.SH,20170331,1.035
23,399300.SZ,601727.SH,20170331,0.274
24,399300.SZ,601718.SH,20170331,0.135
25,399300.SZ,601688.SH,20170331,0.57
26,399300.SZ,601669.SH,20170331,0.329
27,399300.SZ,601668.SH,20170331,1.433
28,399300.SZ,601633.SH,20170331,0.157
29,399300.SZ,601628.SH,20170331,0.438
30,399300.SZ,601618.SH,20170331,0.283
31,399300.SZ,600690.SH,20170331,0.386
32,399300.SZ,600688.SH,20170331,0.146
33,399300.SZ,600685.SH,20170331,0.114
34,399300.SZ,600674.SH,20170331,0.207
35,399300.SZ,600666.SH,20170331,0.135
36,399300.SZ,600663.SH,20170331,0.175
37,399300.SZ,600660.SH,20170331,0.329
38,399300.SZ,600654.SH,20170331,0.139
39,399300.SZ,600649.SH,20170331,0.24
40,399300.SZ,600648.SH,20170331,0.076
41,399300.SZ,600637.SH,20170331,0.307
42,399300.SZ,600606.SH,20170331,0.201
43,399300.SZ,600588.SH,20170331,0.135
44,399300.SZ,600585.SH,20170331,0.431
45,399300.SZ,600583.SH,20170331,0.175
46,399300.SZ,600582.SH,20170331,0.097
47,399300.SZ,600570.SH,20170331,0.217
48,399300.SZ,600549.SH,20170331,0.097
49,399300.SZ,600547.SH,20170331,0.276
50,399300.SZ,600535.SH,20170331,0.269
51,399300.SZ,600519.SH,20170331,2.016
52,399300.SZ,600518.SH,20170331,0.581
53,399300.SZ,600498.SH,20170331,0.134
54,399300.SZ,600489.SH,20170331,0.21
55,399300.SZ,600485.SH,20170331,0.222
56,399300.SZ,600482.SH,20170331,0.117
57,399300.SZ,600446.SH,20170331,0.11
58,399300.SZ,600415.SH,20170331,0.224
59,399300.SZ,600406.SH,20170331,0.252
60,399300.SZ,600383.SH,20170331,0.259
61,399300.SZ,600376.SH,20170331,0.129
62,399300.SZ,600373.SH,20170331,0.128
63,399300.SZ,600372.SH,20170331,0.106
64,399300.SZ,600369.SH,20170331,0.182
65,399300.SZ,600362.SH,20170331,0.149
66,399300.SZ,600352.SH,20170331,0.222
67,399300.SZ,600340.SH,20170331,0.251
68,399300.SZ,600332.SH,20170331,0.166
69,399300.SZ,600309.SH,20170331,0.321
70,399300.SZ,600297.SH,20170331,0.158
71,399300.SZ,600276.SH,20170331,0.795
72,399300.SZ,600271.SH,20170331,0.242
73,399300.SZ,600256.SH,20170331,0.153
74,399300.SZ,600252.SH,20170331,0.13
75,399300.SZ,600221.SH,20170331,0.236
76,399300.SZ,600208.SH,20170331,0.175
77,399300.SZ,600196.SH,20170331,0.295
78,399300.SZ,600188.SH,20170331,0.046
79,399300.SZ,600177.SH,20170331,0.222
80,399300.SZ,600170.SH,20170331,0.181
81,399300.SZ,600157.SH,20170331,0.204
82,399300.SZ,600153.SH,20170331,0.194
83,399300.SZ,600150.SH,20170331,0.202
84,399300.SZ,600118.SH,20170331,0.197
85,399300.SZ,600115.SH,20170331,0.21
86,399300.SZ,600111.SH,20170331,0.274
87,399300.SZ,600109.SH,20170331,0.301
88,399300.SZ,600104.SH,20170331,0.924
89,399300.SZ,600100.SH,20170331,0.252
90,399300.SZ,600089.SH,20170331,0.377
91,399300.SZ,600085.SH,20170331,0.18
92,399300.SZ,600074.SH,20170331,0.131
93,399300.SZ,600068.SH,20170331,0.338
94,399300.SZ,600066.SH,20170331,0.296
95,399300.SZ,600061.SH,20170331,0.173
96,399300.SZ,600060.SH,20170331,0.147
97,399300.SZ,600050.SH,20170331,0.658
98,399300.SZ,600048.SH,20170331,0.704
99,399300.SZ,002081.SZ,20170331,0.182
100,399300.SZ,002074.SZ,20170331,0.15
101,399300.SZ,002065.SZ,20170331,0.208
102,399300.SZ,002049.SZ,20170331,0.117
103,399300.SZ,002027.SZ,20170331,0.077
104,399300.SZ,002024.SZ,20170331,0.418
105,399300.SZ,002008.SZ,20170331,0.233
106,399300.SZ,002007.SZ,20170331,0.207
107,399300.SZ,001979.SZ,20170331,0.433
108,399300.SZ,000983.SZ,20170331,0.158
109,399300.SZ,000977.SZ,20170331,0.118
110,399300.SZ,000963.SZ,20170331,0.234
111,399300.SZ,000938.SZ,20170331,0.086
112,399300.SZ,000917.SZ,20170331,0.157
113,399300.SZ,000895.SZ,20170331,0.232
114,399300.SZ,000876.SZ,20170331,0.174
115,399300.SZ,000858.SZ,20170331,0.847
116,399300.SZ,000839.SZ,20170331,0.291
117,399300.SZ,000826.SZ,20170331,0.183
118,399300.SZ,000800.SZ,20170331,0.099
119,399300.SZ,000793.SZ,20170331,0.227
120,399300.SZ,000792.SZ,20170331,0.142
121,399300.SZ,000783.SZ,20170331,0.337
122,399300.SZ,000778.SZ,20170331,0.123
123,399300.SZ,000776.SZ,20170331,0.525
124,399300.SZ,000768.SZ,20170331,0.354
125,399300.SZ,000750.SZ,20170331,0.196
126,399300.SZ,000738.SZ,20170331,0.117
127,399300.SZ,000728.SZ,20170331,0.251
128,399300.SZ,000725.SZ,20170331,0.849
129,399300.SZ,000718.SZ,20170331,0.088
130,399300.SZ,000712.SZ,20170331,0.109
131,399300.SZ,000709.SZ,20170331,0.159
132,399300.SZ,000686.SZ,20170331,0.174
133,399300.SZ,000671.SZ,20170331,0.092
134,399300.SZ,000651.SZ,20170331,1.584
135,399300.SZ,000630.SZ,20170331,0.208
136,399300.SZ,000627.SZ,20170331,0.1
137,399300.SZ,000625.SZ,20170331,0.32
138,399300.SZ,000623.SZ,20170331,0.226
139,399300.SZ,000568.SZ,20170331,0.307
140,399300.SZ,000559.SZ,20170331,0.143
141,399300.SZ,000555.SZ,20170331,0.057
142,399300.SZ,000540.SZ,20170331,0.194
143,399300.SZ,000538.SZ,20170331,0.46
144,399300.SZ,000503.SZ,20170331,0.255
145,399300.SZ,000425.SZ,20170331,0.178
146,399300.SZ,000423.SZ,20170331,0.356
147,399300.SZ,000415.SZ,20170331,0.137
148,399300.SZ,000413.SZ,20170331,0.221
149,399300.SZ,000402.SZ,20170331,0.138
150,399300.SZ,000338.SZ,20170331,0.283
151,399300.SZ,000333.SZ,20170331,1.555
152,399300.SZ,000166.SZ,20170331,0.387
153,399300.SZ,000157.SZ,20170331,0.218
154,399300.SZ,000156.SZ,20170331,0.101
155,399300.SZ,000100.SZ,20170331,0.269
156,399300.SZ,000069.SZ,20170331,0.249
157,399300.SZ,000063.SZ,20170331,0.419
158,399300.SZ,000061.SZ,20170331,0.078
159,399300.SZ,000060.SZ,20170331,0.179
160,399300.SZ,000039.SZ,20170331,0.127
161,399300.SZ,000027.SZ,20170331,0.088
162,399300.SZ,000009.SZ,20170331,0.205
163,399300.SZ,000008.SZ,20170331,0.075
164,399300.SZ,000002.SZ,20170331,1.455
165,399300.SZ,000001.SZ,20170331,0.817
166,399300.SZ,600038.SH,20170331,0.122
167,399300.SZ,600037.SH,20170331,0.109
168,399300.SZ,600036.SH,20170331,2.053
169,399300.SZ,600031.SH,20170331,0.285
170,399300.SZ,600030.SH,20170331,1.317
171,399300.SZ,600029.SH,20170331,0.294
172,399300.SZ,600028.SH,20170331,0.627
173,399300.SZ,600023.SH,20170331,0.242
174,399300.SZ,600021.SH,20170331,0.109
175,399300.SZ,600019.SH,20170331,0.598
176,399300.SZ,600018.SH,20170331,0.199
177,399300.SZ,600016.SH,20170331,2.082
178,399300.SZ,600015.SH,20170331,0.626
179,399300.SZ,600010.SH,20170331,0.307
180,399300.SZ,600009.SH,20170331,0.3
181,399300.SZ,600008.SH,20170331,0.107
182,399300.SZ,600000.SH,20170331,1.438
183,399300.SZ,300315.SZ,20170331,0.178
184,399300.SZ,300251.SZ,20170331,0.086
185,399300.SZ,300182.SZ,20170331,0.104
186,399300.SZ,300168.SZ,20170331,0.128
187,399300.SZ,300146.SZ,20170331,0.083
188,399300.SZ,300144.SZ,20170331,0.118
189,399300.SZ,300133.SZ,20170331,0.08
190,399300.SZ,300124.SZ,20170331,0.219
191,399300.SZ,300104.SZ,20170331,0.419
192,399300.SZ,300085.SZ,20170331,0.053
193,399300.SZ,300072.SZ,20170331,0.385
194,399300.SZ,300070.SZ,20170331,0.316
195,399300.SZ,300059.SZ,20170331,0.332
196,399300.SZ,300058.SZ,20170331,0.122
197,399300.SZ,300033.SZ,20170331,0.141
198,399300.SZ,300027.SZ,20170331,0.17
199,399300.SZ,300024.SZ,20170331,0.245
200,399300.SZ,300017.SZ,20170331,0.199
201,399300.SZ,300015.SZ,20170331,0.126
202,399300.SZ,300002.SZ,20170331,0.135
203,399300.SZ,002797.SZ,20170331,0.071
204,399300.SZ,002739.SZ,20170331,0.276
205,399300.SZ,002736.SZ,20170331,0.372
206,399300.SZ,002714.SZ,20170331,0.117
207,399300.SZ,002673.SZ,20170331,0.265
208,399300.SZ,002594.SZ,20170331,0.271
209,399300.SZ,002568.SZ,20170331,0.039
210,399300.SZ,002500.SZ,20170331,0.13
211,399300.SZ,002475.SZ,20170331,0.223
212,399300.SZ,002470.SZ,20170331,0.118
213,399300.SZ,002466.SZ,20170331,0.268
214,399300.SZ,002465.SZ,20170331,0.209
215,399300.SZ,002456.SZ,20170331,0.299
216,399300.SZ,002450.SZ,20170331,0.49
217,399300.SZ,002426.SZ,20170331,0.136
218,399300.SZ,002424.SZ,20170331,0.078
219,399300.SZ,002415.SZ,20170331,0.606
220,399300.SZ,002385.SZ,20170331,0.139
221,399300.SZ,002310.SZ,20170331,0.178
222,399300.SZ,002304.SZ,20170331,0.547
223,399300.SZ,002299.SZ,20170331,0.086
224,399300.SZ,002292.SZ,20170331,0.109
225,399300.SZ,002252.SZ,20170331,0.212
226,399300.SZ,002241.SZ,20170331,0.324
227,399300.SZ,002236.SZ,20170331,0.24
228,399300.SZ,002230.SZ,20170331,0.334
229,399300.SZ,002202.SZ,20170331,0.261
230,399300.SZ,002195.SZ,20170331,0.116
231,399300.SZ,002183.SZ,20170331,0.155
232,399300.SZ,002174.SZ,20170331,0.1
233,399300.SZ,002153.SZ,20170331,0.072
234,399300.SZ,002152.SZ,20170331,0.108
235,399300.SZ,002146.SZ,20170331,0.118
236,399300.SZ,002142.SZ,20170331,0.373
237,399300.SZ,002131.SZ,20170331,0.097
238,399300.SZ,002129.SZ,20170331,0.114
239,399300.SZ,002085.SZ,20170331,0.212
240,399300.SZ,601611.SH,20170331,0.093
241,399300.SZ,601608.SH,20170331,0.078
242,399300.SZ,601607.SH,20170331,0.279
243,399300.SZ,601601.SH,20170331,0.895
244,399300.SZ,601600.SH,20170331,0.318
245,399300.SZ,601555.SH,20170331,0.269
246,399300.SZ,601398.SH,20170331,1.084
247,399300.SZ,601390.SH,20170331,0.682
248,399300.SZ,601377.SH,20170331,0.373
249,399300.SZ,601336.SH,20170331,0.365
250,399300.SZ,601333.SH,20170331,0.183
251,399300.SZ,601328.SH,20170331,1.777
252,399300.SZ,601318.SH,20170331,4.163
253,399300.SZ,601288.SH,20170331,1.326
254,399300.SZ,601258.SH,20170331,0.14
255,399300.SZ,601225.SH,20170331,0.128
256,399300.SZ,601216.SH,20170331,0.128
257,399300.SZ,601211.SH,20170331,0.867
258,399300.SZ,601198.SH,20170331,0.211
259,399300.SZ,601186.SH,20170331,0.621
260,399300.SZ,601169.SH,20170331,1.214
261,399300.SZ,601166.SH,20170331,2.245
262,399300.SZ,601155.SH,20170331,0.144
263,399300.SZ,601127.SH,20170331,0.044
264,399300.SZ,601118.SH,20170331,0.084
265,399300.SZ,601111.SH,20170331,0.172
266,399300.SZ,601099.SH,20170331,0.328
267,399300.SZ,601088.SH,20170331,0.398
268,399300.SZ,601021.SH,20170331,0.087
269,399300.SZ,601018.SH,20170331,0.225
270,399300.SZ,601009.SH,20170331,0.454
271,399300.SZ,601006.SH,20170331,0.467
272,399300.SZ,600999.SH,20170331,0.386
273,399300.SZ,600959.SH,20170331,0.168
274,399300.SZ,600958.SH,20170331,0.475
275,399300.SZ,600900.SH,20170331,0.909
276,399300.SZ,600895.SH,20170331,0.139
277,399300.SZ,600893.SH,20170331,0.273
278,399300.SZ,600887.SH,20170331,1.191
279,399300.SZ,600886.SH,20170331,0.318
280,399300.SZ,600875.SH,20170331,0.125
281,399300.SZ,600873.SH,20170331,0.142
282,399300.SZ,600871.SH,20170331,0.069
283,399300.SZ,600867.SH,20170331,0.21
284,399300.SZ,600839.SH,20170331,0.162
285,399300.SZ,600837.SH,20170331,1.227
286,399300.SZ,600827.SH,20170331,0.135
287,399300.SZ,600820.SH,20170331,0.205
288,399300.SZ,600816.SH,20170331,0.215
289,399300.SZ,600804.SH,20170331,0.232
290,399300.SZ,600795.SH,20170331,0.399
291,399300.SZ,600783.SH,20170331,0.07
292,399300.SZ,600754.SH,20170331,0.048
293,399300.SZ,600741.SH,20170331,0.238
294,399300.SZ,600739.SH,20170331,0.225
295,399300.SZ,600737.SH,20170331,0.12
296,399300.SZ,600718.SH,20170331,0.199
297,399300.SZ,600705.SH,20170331,0.287
298,399300.SZ,600704.SH,20170331,0.127
299,399300.SZ,600703.SH,20170331,0.339
300,399300.SZ,001979.SZ,20170301,0.4291
301,399300.SZ,601155.SH,20170301,0.1391
302,399300.SZ,601127.SH,20170301,0.0473
303,399300.SZ,601611.SH,20170301,0.0968
304,399300.SZ,601985.SH,20170301,0.3516
305,399300.SZ,603885.SH,20170301,0.0653
306,399300.SZ,600959.SH,20170301,0.1792
307,399300.SZ,601021.SH,20170301,0.0947
308,399300.SZ,002739.SZ,20170301,0.2842
309,399300.SZ,600023.SH,20170301,0.2463
310,399300.SZ,000333.SZ,20170301,1.4939
311,399300.SZ,601939.SH,20170301,0.4102
312,399300.SZ,601169.SH,20170301,1.2616
313,399300.SZ,002174.SZ,20170301,0.1033
314,399300.SZ,002714.SZ,20170301,0.1113
315,399300.SZ,601608.SH,20170301,0.0757
316,399300.SZ,603993.SH,20170301,0.2096
317,399300.SZ,603000.SH,20170301,0.0973
318,399300.SZ,300315.SZ,20170301,0.1778
319,399300.SZ,601928.SH,20170301,0.0845
320,399300.SZ,601800.SH,20170301,0.2849
321,399300.SZ,601555.SH,20170301,0.2853
